No.;Time;Comment;Scramble;Date;P.1
33;9.030;;R2 U D2 B2 L' F2 L' U2 F2 R D2 L2 F' L' D2 B2 U2 B2;2022-02-25 21:21:52;9.030
34;7.790;;U2 D2 L B2 U D' F U' L' B2 U2 R D2 R B2 R F2 R F2;2022-02-25 21:22:19;7.790
35;8.820;;D2 R' D2 R D2 F2 L U2 R2 B2 R' U2 B' R2 D' F L' R' U2 L2 D;2022-02-25 21:22:46;8.820
36;8.600;;B2 U B2 D' L2 R2 D' F2 U' F2 D2 R' B L2 B F R' D2 F U' F2;2022-02-25 21:23:08;8.600
37;8.210;;R' D' B2 D2 U2 R2 F2 R D2 F2 R' F2 L' R' B U2 R' U R U2 L';2022-02-25 21:23:39;8.210
38;8.100;;D2 F2 U B2 R2 D2 R2 F2 R2 D' L D' R' B F2 R2 U L2 B' L;2022-02-25 21:24:33;8.100
39;8.360;;R' U2 F2 U2 B2 R2 D2 L2 D' F2 U' L B' F2 D2 F2 R F' L;2022-02-25 21:25:07;8.360
40;7.910;;B' L2 F' D2 L2 F2 R2 B2 D2 R2 L' B2 U R F' U2 B' D' R2 F2;2022-02-25 21:25:30;7.910
41;9.190;;F B D2 L2 D L' B' R2 L2 U2 F2 D R2 F2 R2 F2 D F2 L2 R;2022-02-25 21:33:31;9.190
42;7.550;;F B2 D B2 L2 U' L2 U' B2 R2 D F2 U' L' D2 F' U L D L2;2022-02-25 21:34:02;7.550
43;8.850;;B2 U F' U2 R' L' D F' D F' U' F2 D2 R2 U B2 U L2 D R2 F2;2022-02-25 21:34:21;8.850
44;9.250;;U' R' D2 L2 D2 B' U2 R2 F U2 B2 L2 F U B R' F L D L' D';2022-02-25 21:35:08;9.250
45;11.410;;U L2 B D L2 U' B2 R2 B2 F2 U' B2 L' R D F U L' F2;2022-02-25 21:38:57;11.410
46;10.630;;B2 L2 D F2 L' B R U2 F U2 D2 R L2 F2 B2 D2 B2 R F2 L';2022-02-25 21:39:23;10.630
47;9.850;;R D2 L' B2 L' U2 L2 D2 B2 L2 F2 R2 U L2 B' U L U L' R B';2022-02-25 21:39:48;9.850
48;11.390;;R2 B2 R D2 R D2 F2 U2 B2 R U2 F' R2 U B2 L2 D2 U' F' L' D';2022-02-25 21:40:13;11.390
49;9.640;;U F U2 B2 U2 B2 L2 U2 L2 U2 F2 D' F' L D' R' U L R2 F2;2022-02-26 21:12:22;9.640
50;9.970;;B2 R L2 D2 L2 F2 D2 B R2 F2 U2 F' D2 F' L' R2 U' B' D F;2022-02-26 21:12:47;9.970
51;7.790;;F R' U B2 L2 D' F2 B' D L2 U2 R' B2 U2 D2 R L2 D2 B2 R;2022-02-26 21:13:17;7.790
52;10.030;;F2 R2 D2 R2 B U2 F' L2 B2 D2 F' L2 R D' L2 F' U2 L' D B2 U;2022-02-26 21:13:36;10.030
53;7.820;;F2 B R2 U D2 R F' B2 R F B U2 R2 U2 F' U2 F U2 L2 B;2022-02-26 21:14:02;7.820
54;8.390;;F2 U L2 D' F2 D L2 R2 D' B2 D2 F2 B R' D B U' F D U2 L';2022-02-27 10:09:03;8.390
55;8.660;;F2 R2 L F' D R' B' R' F U2 F2 R2 B R2 U2 B' U2 L2 F2 U2;2022-02-27 10:09:26;8.660
56;8.990;;U2 R2 D2 U F2 D' R2 D' R2 F2 L U B R F D' B L2 R U';2022-02-27 10:09:53;8.990
57;9.740;;F R D2 L2 U L2 B2 R2 B2 R2 U2 R2 U' R2 B D' F2 U B2 R B';2022-02-27 10:47:19;9.740
58;8.830;;L2 B' D2 F2 R2 B L2 D2 R2 B2 D2 L' U' F D U2 L B2 U L F;2022-02-27 10:47:42;8.830
59;7.760;;L2 U' R2 U R2 D2 B2 D B2 F2 U B' U' B' D2 B D' U' L' B';2022-02-27 10:48:04;7.760
60;7.850;;F2 L2 B' R2 F2 U2 L2 U2 L2 B' R' B D U' F2 U2 L' B' F U2;2022-02-27 10:48:24;7.850
61;8.490;;B' D' F2 B R L2 B' D2 R2 L F2 B2 U2 L' B2 L F D;2022-02-27 10:48:48;8.490
62;7.860;;U B2 D R2 F2 U' L2 R2 B2 R2 D U2 L' D B' F2 R2 D' L' F' U2;2022-02-27 10:49:49;7.860
63;9.770;;F U2 F' R2 D2 L2 D2 B D2 U2 R2 F2 U' L B R' U' B2 R D2 U2;2022-02-27 10:50:11;9.770
64;8.000;;U2 D B R2 U2 B2 R U' F2 D2 R2 U2 F' L2 B2 L2 B' U;2022-02-27 10:50:33;8.000
65;7.890;;L2 F R D' B2 R U' L F' R2 F2 R2 U2 B L2 D2 F' D2 B R;2022-02-27 10:50:56;7.890
66;7.770;;U' L' F' L' F U2 L2 D R2 U2 B2 L2 U2 L F2 L2 D2 F2 L;2022-02-27 10:51:30;7.770
67;7.680;;B F L2 B2 R2 D2 B U2 L2 F2 R2 L' U F2 D' R F R2 B R2;2022-02-27 10:51:51;7.680
68;8.810;;U F' L2 D2 R' B L' D' B' R2 D' L2 U2 F2 B2 U' R2 U L2 D';2022-02-27 10:52:12;8.810
69;7.750;;B D R' D2 R2 D2 U2 B2 L' D2 R' U2 F2 R' D F' U2 F2 L' B2 D';2022-02-27 10:52:35;7.750
70;8.700;;U2 B' L2 D2 B2 U2 F' D2 B' R2 D2 B2 D' L2 D B R' B' D F;2022-02-27 10:53:00;8.700
71;8.100;;L' B2 R2 U F2 R2 B2 U2 R2 U B2 D' L' F2 R U' B L R' B';2022-02-27 10:53:21;8.100
72;9.170;;F2 D' L2 B2 L D2 B2 R F2 R2 B2 F2 U2 B' F' U B2 R' D' L B2;2022-02-27 10:53:42;9.170
73;7.970;;R2 D2 R' F D2 L B' U D2 L F2 R2 U2 L2 D2 R2 D2 F2 U2 L;2022-02-27 10:54:07;7.970
74;7.910;;B' R' F2 R' U2 B' U L2 F' R2 F2 L2 F U2 B' U2 R2 F U;2022-02-27 10:55:07;7.910
75;8.670;;B F2 D' L2 D F2 U2 F2 D2 R2 B2 F2 U L F' D' B' L' D' U2 L;2022-02-27 10:55:31;8.670
76;8.310;;B F2 D2 B2 L F2 D2 L' B2 U2 L2 U2 F U' R' D2 R2 F' U2 R;2022-02-27 10:56:37;8.310
77;9.110;;F U L' D B L U2 F2 D L2 F' D2 R2 B L2 F R2 U2 L2 B2;2022-02-27 10:56:59;9.110
78;6.780;;F L2 U B U F L2 D' R U F2 B2 D2 F2 R2 F2 L2 B2 D';2022-02-27 10:57:22;6.780
79;7.720;;R D F L D' F L2 U' R U2 R U2 F2 L F2 D2 R' L2 D2 R';2022-02-27 10:57:42;7.720
80;7.480;;F R' D' B2 L2 R2 D R2 U' B2 D U' F2 R' F' D' L D F2 U F;2022-02-27 10:58:39;7.480
81;7.870;;U R D2 F' D2 R' L F L' D' F2 D2 B2 R2 U R2 U B2 D R2;2022-02-27 10:59:00;7.870
82;7.720;;U L' F L2 D2 F' L2 B' L2 F D R F' L2 B' D B L' U2;2022-02-27 10:59:27;7.720
83;7.980;;F' D U2 R2 F D2 U2 L2 B' D2 L2 D2 B2 U' L' D L' B' F D;2022-02-27 11:00:55;7.980
84;8.290;;L2 U F2 U L2 D R2 U2 F2 U R B' F' L' D B2 R2 F L R2;2022-02-27 11:01:17;8.290
85;7.830;;U2 F2 R2 D2 R F2 L2 D2 U2 L' F2 R B' R B D R' F U R';2022-02-27 11:02:20;7.830
86;7.620;;L B' D' B2 R' L F2 L' F' B2 L2 D' R2 D L2 U2 R2 D B2 D;2022-02-27 11:02:43;7.620
87;8.030;;L2 D' F2 L2 D2 U' R2 D L2 F' D U2 R B' R2 B2 D R' F';2022-02-27 11:03:02;8.030
88;7.840;;L F2 U2 F2 R' B2 F2 R' D2 F2 R' B2 F' U' B' L2 D R2 F' L2 F2;2022-02-27 11:03:29;7.840
89;7.960;;D2 L' D F2 U' L U2 L2 B2 U2 B D2 L2 F' D2 B D' B2;2022-02-27 11:03:55;7.960
90;8.640;;R' U B L U2 R2 U' F D' R B2 R L2 D2 R2 L U2 F2 B2 U2;2022-02-27 11:04:15;8.640
91;7.490;;D2 U2 R B2 D2 R2 D2 L' B2 L' D2 R2 B' R2 D' F' L' F' U2 F R';2022-02-27 11:04:41;7.490
92;8.390;;L2 D2 R F2 L' D R' F B2 R2 D2 L B2 L U2 R B2 U2 D2 L F';2022-02-27 11:05:04;8.390
93;9.960;;F D2 L U2 R2 B2 F2 R B2 L' B2 U2 D' F2 U' L B2 L F U';2022-02-27 14:37:30;9.960
94;9.060;;D L D2 R2 D' F2 U B2 U L2 F2 L2 U R2 F' U' F2 D' B' F;2022-02-27 14:37:53;9.060
95;8.660;;R U L2 D' L' B R L2 F U' L2 F2 L2 F2 U' F2 D' F2 D' L2 U;2022-02-27 14:38:16;8.660
96;9.090;;B' D2 B2 R2 B2 R2 F R2 U2 L2 F D' L' R2 B' R D R2 F2 R';2022-02-27 14:38:41;9.090
97;8.200;;F' U2 D R' U2 F2 R2 B' D R2 F' R2 F' D2 F2 R2 L2 D2 B D2;2022-02-27 14:39:15;8.200
98;10.130;;F' L2 D2 F2 L2 B2 L' F2 L' B2 R2 F2 R' U' B F D' R' U' R' F';2022-02-27 14:39:34;10.130
99;9.080;;B2 F2 D' L2 U' R2 U F2 L2 U2 R U' L B2 F D F' U B U F;2022-02-27 14:40:01;9.080
100;8.180;;L2 F L2 B2 D2 L2 F' L2 B2 D2 F' D2 U F' D' L' R U B D2 L;2022-02-27 14:40:27;8.180
101;9.630;;L U' L2 D L2 R2 B2 R2 U2 R2 D R' D2 B' F2 U B' D' B2 F';2022-02-27 14:40:46;9.630
102;10.060;;U F L U' D' F2 L' R2 F2 L2 F' U2 R2 F' L2 U2 B2 D2 B2 R F2;2022-02-27 14:41:10;10.060
103;8.600;;F2 R2 F2 R2 U2 L2 U F2 R2 U' B2 U' F L2 D L R U' L2 R F';2022-02-27 14:42:26;8.600
104;9.570;;U' R' L2 U F2 U2 L2 B2 U2 L2 U' B' L U' F' L' F2 L2 D;2022-02-27 14:43:08;9.570
105;8.880;;U D' F2 R2 L' D' F' D' R' F L2 F B U2 R2 B L2 B' L2;2022-02-27 14:44:57;8.880
106;8.850;;L F2 D' B2 D R2 D' F2 U R2 F' D' B' R2 F L B2 L;2022-02-27 14:45:21;8.850
107;9.280;;B2 D R2 U B2 R2 D R2 D2 U L2 D L' D B' F' D2 L' R';2022-02-27 14:45:44;9.280
108;9.090;;B' F2 U' B2 U2 L2 U' F2 D L2 R2 U2 L' F' R D2 L' D F D2;2022-02-27 14:46:08;9.090
109;9.050;;L2 R2 D2 L2 R2 D' R2 U F2 U' L2 B D2 F U R D2 F D' L U';2022-02-27 14:47:04;9.050
110;5.970;;B' L F2 L' D2 R F2 U2 R' F2 L2 U2 R' D' R U R2 U R' F' L;2022-02-27 14:47:31;5.970
111;9.330;;R2 U2 F U2 F' D2 L2 F D2 B2 U2 B' U B U' R' D F' L' U2 R';2022-02-27 14:47:52;9.330
112;11.000;;R2 U F2 D' B2 D2 B2 F2 U' B U R F' R' B' U' L B U;2022-02-27 14:48:18;11.000
113;8.240;;U2 B2 L2 R2 D2 U' F2 D L2 R2 U B2 R F R2 D B2 D R' F2 U;2022-02-27 14:48:42;8.240
114;7.970;;U F' L2 B2 R2 U2 F' R2 F' R2 F2 D2 F U' F2 U L' R F' R;2022-02-27 14:49:11;7.970
115;9.050;;L' B' U L2 U' L2 U F2 R2 B2 F2 R2 B' D L' F2 U2 B R' D U2;2022-02-27 14:49:35;9.050
116;9.190;;D2 R2 U L2 U2 B2 U2 R2 D' R2 U2 F' D F' R' U L' D2 R F U';2022-02-27 14:49:57;9.190
117;8.000;;L F' U' L2 B2 U' B2 U2 F2 D' L2 R2 F2 U2 B' D' B' R' F' U2 B;2022-02-27 14:50:53;8.000
118;6.590;;B U' B L B' U2 B2 L B' R2 B D2 F R2 F R2 L2 U2 D;2022-02-27 14:51:19;6.590
119;8.380;;B F2 D R2 D B2 U B2 L2 R2 D L F' U R' D2 B U2 B2;2022-02-27 14:51:41;8.380
120;7.260;;B' R' U' D2 L2 B U2 B' L2 F' U2 L2 F D U' B' R2 F D2 R';2022-02-27 14:52:10;7.260
121;9.700;;D2 F2 L F2 D2 L2 U2 R B2 R2 U2 D B' L R' F2 D' B' D2 U;2022-02-27 14:52:36;9.700
122;7.870;;B D B2 U R' U' R2 F L F2 B D2 B D2 R2 D2 F2 D2 F D2;2022-02-27 14:52:57;7.870
123;8.140;;F' B R2 B2 U' F B2 L D' B2 U2 D2 B' D2 R2 F2 R2 F R2 B D2;2022-02-27 14:53:18;8.140
124;8.690;;F2 L' D B' U2 D' F' R U' R2 U2 L' D2 R2 F2 R U2 L2 B2 D2;2022-02-27 14:53:37;8.690
125;7.200;;L' U D2 B' L2 F' D2 F2 D2 R2 U2 L2 F' L' U' R D L R B2 D';2022-02-27 14:53:58;7.200
126;6.970;;U' R2 F L2 U2 R' U R2 F2 D2 B2 U2 L2 D2 L U2 R' B2 L' F';2022-02-27 14:54:21;6.970
127;9.400;;D L U2 F2 U2 R B2 R U2 B2 U2 F2 R' F' D' L2 F2 L' U2 B2 F;2022-02-27 14:54:40;9.400
128;5.810;;L2 R2 D2 R2 B L2 F2 L2 U2 F L2 U2 L B R U L' F2 L B2 U';2022-02-27 14:55:03;5.810
129;7.710;;R' D2 B' U2 F' D2 U2 B' F' D2 B' L2 U B' F U2 R B U' R;2022-02-27 14:55:28;7.710
130;8.270;;F R' U B' R2 B' D' L U2 R2 D' L2 U2 L2 F2 U' R2 F2 D R';2022-02-27 14:55:50;8.270
131;8.560;;F2 D2 R2 F R2 B2 D2 F' L2 F2 R D B' R D' F2 D2 R' F2 U;2022-02-27 14:56:11;8.560
132;7.620;;L' F D2 L2 F' L2 B L2 U2 F D' R' D' U' F' D2 L B2 F;2022-02-27 14:57:10;7.620
133;6.950;;L' F2 D2 F2 R' U2 B2 R D2 R' B2 L2 D' U R' B D2 U' L2 U L;2022-02-27 14:57:38;6.950
134;8.360;;D2 R F' U2 B' L2 D2 R2 F2 L2 B U2 L2 F U B R2 U F2 R U;2022-02-27 14:57:57;8.360
135;7.980;;D B R U' R2 D L' B' U2 F2 L2 F2 U2 L' B2 R U2 R' D2 F2;2022-02-27 14:58:23;7.980
136;8.890;;L2 D2 B2 D L2 U F2 R2 D2 F R' U' B D L' R' B2 L2 F';2022-02-27 14:58:54;8.890
137;8.470;;U' L2 B2 U2 B2 F2 U R2 B2 D L' F2 R' F2 D2 B D U2 F;2022-02-27 14:59:22;8.470
138;8.130;;D' R2 B L D2 F B2 U' B' L2 F' L2 D2 L2 B2 U2 B' R2 F' U2;2022-02-27 14:59:48;8.130
139;7.730;;B2 U' R2 F2 U2 R' D2 B2 R F2 U2 L2 U' R2 F U2 L' D2 F2;2022-02-27 15:00:05;7.730
140;8.570;;U2 D2 B L D' R' F2 U' B D2 B' R2 F' R2 U2 D2 B2 R2 D2 F' R;2022-02-27 15:00:51;8.570
141;8.440;;R2 U F2 D' B2 U' B2 D' L2 U F2 L2 R B2 F R U' B' L F2 D;2022-02-27 15:01:58;8.440
142;7.740;;B2 U F2 R D2 F' U L2 F L2 B2 U2 R2 D2 L2 F' B2 U2 B' L B;2022-02-27 15:02:24;7.740
143;8.040;;B R' F' D2 B2 D2 U2 R D2 F2 R2 B2 R2 F2 U F L2 B D B2 U';2022-02-27 15:02:46;8.040
144;9.900;;B' U2 L2 F L2 F2 D2 F' L2 B2 U2 B L' U B' U2 B2 R2 U' R U;2022-02-27 15:03:05;9.900
145;8.710;;B2 D' B2 U' F B2 L' R2 B2 D R2 F2 R2 B2 U' L2 D F L';2022-02-27 15:07:37;8.710
146;7.800;;L' B L' F2 U2 B' R B' L' U' R2 U2 F2 U' B2 U B2 R2 D B2 L2;2022-02-27 15:07:57;7.800
147;10.980;;D' L2 B R2 F2 U2 L2 F2 U2 L2 B L2 U' F2 L' B' U2 L R U2;2022-02-27 15:08:27;10.980
148;8.920;;D2 F2 R U2 L2 D2 R2 F2 L F2 B' L' F' U F2 R' F D' R';2022-02-27 15:08:50;8.920
149;8.770;;B2 D F2 D R2 B2 D R2 D L2 U' L F' R U2 F2 U B2 F2 U2 B';2022-02-27 15:09:46;8.770
150;8.550;;U2 B R2 B' D2 B L2 B2 F' D2 L2 U2 L B' D B U' R' D2 F;2022-02-27 15:10:33;8.550
151;6.970;;D' L U2 B' L2 D' R U2 L2 B U2 D2 B' U2 F L2 F2 R2 U F';2022-02-27 15:10:53;6.970
152;7.560;;D' B R2 F2 R' U2 R D2 R U2 B2 R' F2 R2 D F R2 D2 L2 F' U2;2022-02-27 15:11:13;7.560
153;7.870;;D2 R B' R' D R' F2 L F2 B2 U R2 D' R2 U R2 B2 U L2 F;2022-02-27 15:11:34;7.870
154;9.120;;F R2 D U L2 B2 D2 R2 F2 R2 D' R' D' L R2 D' F' U' L' R';2022-02-27 15:12:11;9.120
155;9.070;;F' U2 R2 F2 D' B2 L2 U2 B2 L2 D B2 F2 L F2 R B' D' L' F' U';2022-02-28 16:02:18;9.070
156;5.910;;L2 B U' F2 U' L U' L' U F2 D L2 B2 U' R2 U' R2 F2 U';2022-02-28 16:02:43;5.910
157;8.770;;B2 R2 D2 U2 R' F2 D2 L B2 F2 R' D B' D L' U' L F' L2 B2;2022-02-28 16:03:05;8.770
158;9.440;;B U2 B2 F2 L2 U L2 U2 B2 U F2 U2 R D' U R2 D' B D' L2;2022-02-28 16:03:30;9.440
159;11.010;;D L' R2 D2 F2 D2 B2 U' B2 U' R2 U2 F2 R2 B' R' D2 U' B2 L R2;2022-02-28 16:41:07;11.010
160;10.280;;U' B' D2 R' D2 L R B2 U2 R' U2 B2 D' B' R2 F' R B U';2022-02-28 16:42:06;10.280
161;9.490;;U' L' U' B2 U' L2 R2 U L2 B2 D F2 L' R D' F' R2 U2 F';2022-02-28 16:43:07;9.490
162;10.850;;U L D2 R B2 R' D2 L' F2 U2 R2 B' L' U' F L' B U' B';2022-02-28 16:43:27;10.850
163;10.630;;L2 F2 U' L2 R2 D U2 L2 U2 F' D' R2 F' D2 R' F' L D2 R;2022-02-28 16:43:48;10.630
164;9.670;;U2 B U' D2 L F2 R2 U B L2 D' F2 L2 D2 F2 B2 R2 U F2 U F2;2022-02-28 16:44:14;9.670
165;9.300;;R2 F D' L U' D2 R2 B D2 R2 U' B2 L2 D' B2 U2 F2 R2 U';2022-02-28 16:44:36;9.300
166;8.390;;D U2 F2 R2 U2 R' B2 L F2 U2 L' B' D B' R F D' L D;2022-02-28 16:44:58;8.390
167;9.930;;R2 B' U2 F' L2 B' U2 R2 U2 B' R2 F2 D' L' D' U2 F R D' B2 F2;2022-02-28 16:45:18;9.930
168;8.430;;R2 B' R F' L U2 F D' R U2 R2 U2 R' B2 R2 F2 U2 R' F2;2022-02-28 16:45:41;8.430
169;9.480;;L U R2 B' R F' L2 B L' U D B2 U F2 D' R2 D B2 U';2022-02-28 17:26:37;9.480
170;8.290;;L2 R2 B2 D2 B' R2 U2 R2 B2 U2 F D L' R D' B2 F L2 B2 D;2022-02-28 17:27:19;8.290
171;8.890;;F D R' L' B U2 B2 D' L B D2 B' D2 L2 U2 D2 B' D2 F R2;2022-02-28 17:27:38;8.890
172;9.880;;B2 L' U' F2 L2 F2 D' U2 F2 D R2 D F2 L' B F' L B' D' L U';2022-02-28 17:28:00;9.880
173;9.030;;R2 F2 U2 R2 B L2 F U2 B' U2 L' D2 U' L' U L2 B' R' D' F2;2022-02-28 17:28:35;9.030
174;9.640;;U' B2 U L' B' R' B U2 B2 U2 F2 U2 R L2 F2 B2 R' D2 F L;2022-02-28 17:28:58;9.640
175;8.120;;L2 R2 D2 F' U2 L2 B U2 L2 F2 U2 D F' L' D' L' R' U2 L' F2 D;2022-02-28 17:29:20;8.120
176;8.380;;B' F2 L B2 L D2 F2 D2 R' B2 L U2 R2 U R2 B D L2 F2 U' L;2022-02-28 17:29:41;8.380
177;9.930;;D2 F2 U2 B' R2 B2 D2 F U2 B' U2 F U B U L2 U' B2 R B' F2;2022-02-28 17:30:12;9.930
178;8.940;;L2 F2 R2 D2 B D2 F' U2 F' L' R' B' L U L' U2 F R D;2022-02-28 17:31:03;8.940
179;8.230;;R2 F L2 B' U' B2 D R2 U L2 F2 U2 D2 R' F2 D2 B2 U2 R' D2;2022-02-28 17:31:24;8.230
180;8.900;;U L D2 F' U2 F R2 D2 U2 F L2 U2 B2 R' D F' D2 F U' B';2022-02-28 17:31:46;8.900
181;8.850;;B2 R' B2 D2 U2 L F2 R' B2 L' F2 L U L U2 R' B L' U R;2022-02-28 17:32:07;8.850
182;9.530;;R D2 R' D2 R F2 D2 F2 R D2 U2 R2 B R' U L' R' D U' B F2;2022-02-28 17:32:29;9.530
183;8.030;;U2 F2 U2 F R2 F' L2 U2 R2 F2 D2 F' L U' L F R2 F' L2 B U';2022-02-28 17:33:26;8.030
184;9.120;;D2 R U B2 L' U' B L U2 R2 U L2 D' L2 U R2 D F2 U2 L';2022-02-28 17:33:46;9.120
185;9.170;;D F2 R2 B2 U' L2 D L2 F2 U2 F2 B D2 F' L D F2 R' B2 L2 B2;2022-02-28 17:34:10;9.170
186;9.990;;L' B2 D L2 U' R2 U B2 F2 U L2 F2 L' B2 F' U R' B D' B' D';2022-03-01 15:24:57;9.990
187;7.940;;U' D R' B D2 R' U2 F U F2 D' L2 U F2 R2 L2 D F2 U2 R;2022-03-01 15:25:31;7.940
188;9.970;;L F2 L' B2 L2 D2 L' B2 R U2 D' L' B2 R2 B' U' L B2 F;2022-03-01 15:26:32;9.970
189;10.330;;F' R2 B' L2 B2 D2 L2 F U2 L2 F' L' B F' R' U2 B2 D' R' B2;2022-03-01 15:27:07;10.330
190;9.590;;U' L' B2 L D F2 U B2 D2 B2 L D2 F2 R2 F2 R L2 B2 L2 B' U;2022-03-01 15:59:57;9.590
191;8.320;;B' R U2 R' F' L2 D2 B' U' L2 F2 D R2 U' B2 U' R2 U' B';2022-03-01 16:00:49;8.320
192;9.900;;D F L F2 D2 R F2 R F2 U2 R F2 L B' L B' D B D U2;2022-03-01 16:01:08;9.900
193;8.560;;F B U L2 F L B L2 B2 D2 L2 U2 L2 F2 U F2 B2 D2;2022-03-01 16:01:31;8.560
194;8.660;;D' B2 F2 U2 L2 R2 U' L2 U B2 U2 F' D F' R B D' U' L;2022-03-01 16:15:16;8.660
195;8.110;;L R2 D L2 U' B2 D' F2 U L2 D B2 D' F' L2 U' L2 R' F' U2 F2;2022-03-01 16:15:38;8.110
196;8.710;;D R2 F R2 F D2 U2 F2 L2 B' R2 F U' F' R' F D2 L' U2 B;2022-03-01 16:16:00;8.710
197;8.350;;U R2 F2 R2 U' F2 D2 F2 R2 B2 D B2 R' F2 D' L F' L2 D B' F;2022-03-01 16:18:24;8.350
198;8.820;;U F' B2 U2 L2 F2 L U2 B2 D2 L2 U2 L F' R2 U F2 D' L R';2022-03-01 16:18:58;8.820
199;8.880;;D R2 U2 L U2 L' F2 U2 L' U B R B' L' B' U L2;2022-03-01 16:33:29;8.880
200;8.550;;D2 B2 D' R2 B' R' L' U' F2 R2 F' U2 B D2 B' U2 B U2 B' L;2022-03-01 16:34:15;8.550
201;7.430;;L2 B U R2 L U2 B R B2 D F2 U' F2 R2 U' B2 R2 U L2 F2;2022-03-01 16:36:10;7.430
