No.;Time;Comment;Scramble;Date;P.1
35;52.606;;Dw2 L Lw R2 B2 L2 B' Uw Fw' B2 Uw' U2 F D' Lw' U' Uw2 Rw' Dw Fw2 D Rw' Lw2 F2 L2 Dw D B2 Lw2 D L2 R' Rw2 B' D Dw2 Fw' B R' L' Bw' R2 Fw D' B2 Dw L2 D Fw2 R U Fw2 B Dw Bw Dw2 B' Dw2 Bw2 L';2023-04-02 14:51:04;52.606
36;54.638;;Fw B' Lw' B L F' B2 Uw Bw Fw Rw' Uw' Bw2 Uw' L' R' Dw D Uw Fw L Lw U Bw Uw' B' Lw Dw' F R2 U' Bw2 Fw' U2 L2 Lw2 D2 Bw' D F' Lw R2 Dw2 U F L' U2 F2 L' Rw2 Fw Rw Uw Lw' L2 D' B R Uw' Fw2;2023-04-02 14:52:37;54.638
37;55.278;;Bw F L2 D' U2 Bw2 Rw' Bw' Rw2 Lw2 Fw2 B Uw Bw2 Rw' B Bw2 L' Fw2 Rw U2 D Dw R2 Fw2 R2 F Bw Uw2 L Bw L' F2 Rw2 D2 Fw2 R Dw' Fw R' Rw' Dw F2 Fw' Dw' Lw' Dw' U Lw' R2 D2 F' Bw2 Rw' Uw B U Fw2 R' U;2023-04-02 14:57:34;55.278
38;55.317;;B' D F Lw F2 Bw' Dw Fw' L Rw2 R Lw Fw' Rw2 Lw' Dw' Uw2 U Bw Dw2 Rw2 U2 Bw2 U F2 Fw U2 Uw2 Rw Fw2 U' Lw2 F B' Fw2 Rw' F' L2 R Fw' Dw R2 F R2 Bw Uw B' L Bw F' R' Lw' B Rw2 B Lw2 Fw Bw2 Rw' Bw';2023-04-02 14:58:58;55.317
39;55.317;;U2 B Dw Fw' B L' U' Bw Fw U R B2 Bw U' R Dw' F' L U Uw' D Rw F2 B' R' Bw' Uw2 Fw Lw Rw' Fw' Bw' R2 F2 B2 Bw' R F' Dw L U Fw' D Rw' Lw' F' B2 R2 B' Uw' Rw' R B2 Bw' R' Bw' F2 R' Lw Uw2;2023-04-02 14:59:01;55.317
40;55.105;;Fw' L2 Dw2 F2 Lw2 F' U Fw L2 Bw' U D B2 Dw' L' Uw Lw2 Rw' Fw2 Uw Lw Fw Lw2 D2 Rw' R2 D F' Dw' R' Lw B2 Lw2 Rw2 B Lw2 Dw' L2 R Uw U' L Fw2 F' Rw' L' Dw2 Fw2 U Lw2 Bw2 U2 F Bw Fw2 L2 Bw2 Fw2 Rw' F;2023-04-02 15:00:40;55.105
41;55.415;;U2 Uw' Rw' Lw F2 Dw' F Bw' U2 Lw2 D' Dw L2 Dw' R' B Bw' Rw2 Uw' Bw R Lw2 Fw B' L' Rw2 Fw' D2 Rw' Fw' Bw2 Uw R' Dw2 Uw U Bw' Lw B Rw Fw2 Bw B Lw Rw L Fw2 D Fw Dw D2 L Uw2 Dw' U' F B Rw2 L2 D2;2023-04-02 15:02:35;55.415
42;50.322;;Lw2 Dw2 Bw' Lw' F Rw Bw2 U' Dw L' Uw2 D Lw2 Bw2 D' Bw F B2 U' Lw2 B' Fw Rw' Bw D F' U' Uw' B L' B Bw2 Rw' R2 Bw' Rw2 B2 Fw' R' Rw Bw Fw' Uw' Dw2 B' D' U2 Dw2 Lw L F' Rw' F' Lw' Dw2 Fw' Dw2 Bw F Uw2;2023-04-02 15:04:33;50.322
43;52.674;;R Rw2 Bw L Lw F D Uw L Dw' R' L' B Lw2 Fw' D' Dw' Lw Uw' Fw2 L' Rw' Lw Dw L F2 B' R' L2 B Fw D' L2 Bw F' B D' U2 B2 Bw D Fw U2 Bw L' R Bw2 F2 L2 Uw U' Lw2 D B' Rw2 B L' U' B' R';2023-04-02 15:05:51;52.674
44;53.193;;B Bw Rw2 Bw2 D' F' U' D B2 Dw' R2 D R' Lw B D' Lw Bw L' U' Bw2 Uw' D' R' Lw2 U F U' Rw2 Bw Lw U L Lw2 Fw F2 Dw B2 D R L' Rw' Dw2 Rw Bw' R' D2 Rw' U2 Fw2 F2 R' U D Fw2 R U2 Bw' Rw Dw2;2023-04-02 15:07:13;53.193
45;49.318;;B' R Dw' D2 R2 L2 Bw B' Fw2 U' Uw Lw' L2 U Uw' D2 Dw' Rw' F Dw' U2 L' Rw2 B Fw2 Rw Dw' U Fw2 R Rw' Uw U D' R' Bw R' Fw' Uw U2 L' Dw' Bw R F' B Dw2 Uw R' L2 U2 F U B' U' Rw2 Uw D' F2 B';2023-04-02 15:08:35;49.318
46;53.966;;Uw Bw' L2 U2 Dw2 Bw2 R2 Uw' U' D2 Dw2 L2 U' Uw Lw2 F Fw' L' Fw2 Dw Fw Lw2 Uw B D2 Dw2 F Lw' B' F2 Dw R U' Lw' Bw2 Lw R U2 Rw2 L Bw2 D2 Fw2 F Dw U2 R2 L' F2 Uw F L Rw' R U Uw' Bw' Fw2 L' R2;2023-04-02 15:44:18;53.966
47;56.656;;F2 L2 Dw2 Lw2 Bw' D2 Dw2 U2 L' Fw R D B2 R D Uw' F R2 Fw D2 B2 Fw2 F' Lw L2 F' Dw2 Fw' D B2 Bw2 R' Dw2 Fw' L2 Dw2 U' Bw' F2 U' Fw2 L' Lw Bw' Rw' R U L2 D' U2 L' Rw F' D2 B2 D' Dw B' L2 U2;2023-04-02 17:12:23;56.656
48;54.752;;Rw2 Bw' U R' Bw2 Lw' Fw' Dw Bw2 Lw Fw' R2 Lw D2 L F Uw' B D B2 Lw2 Fw D' F Rw' F D' R Fw2 D2 L Uw F' D Dw Uw L Bw R2 Uw' Rw Uw Bw Lw R B2 Bw Lw Rw' F2 B D2 Rw2 U2 Bw B Fw R2 Fw2 R';2023-04-02 17:13:59;54.752
49;56.897;;R Lw' U2 R2 Lw Uw' Fw R' D' Dw' F' Rw2 U' Uw R2 U' Bw B Lw U L R Fw B' Uw2 Lw B L Rw Lw Uw L U' F D2 Bw B' Rw D2 Fw' R Uw2 Rw2 D' L2 Fw B' F' U2 Fw2 U F Rw' U2 Uw2 B2 D B' Dw' Bw;2023-04-02 17:16:13;56.897
50;59.113;;Bw Rw Dw Rw' Uw' Dw B' U2 Rw U2 Rw D' R Fw2 R F2 Rw' B2 Uw Rw D2 Uw2 B' F' Fw R' U' R Lw2 L' Fw' F' L' U2 L' Uw U2 Rw' B L Dw Bw Lw' Rw D2 L' Dw2 F2 Uw2 Fw Lw Rw Dw Rw' L Lw' U Lw' F2 Rw;2023-04-02 18:47:32;59.113
51;52.505;;L' B Rw2 D' Dw' F2 Dw Fw2 Rw R Bw L' U2 Rw2 Fw2 Rw2 F2 R' L Lw' Uw' B' Fw R B2 Uw U2 L Bw' F B' Rw2 Lw Dw' Rw2 L' R' Lw' Dw2 Rw F Fw' B' Rw2 Lw' Uw2 Rw Uw2 F' U2 F' Dw L2 Rw2 D2 Uw2 B2 Fw2 F2 R;2023-04-02 18:49:08;52.505
52;56.041;;D F' Dw' R2 Rw' Bw2 U2 Fw2 D2 Fw2 R2 Fw Dw D' Rw2 Fw Dw2 Uw2 B' Dw2 L' U' Rw D Fw R' F U2 F2 Dw' D U' Fw2 Lw' D R2 Uw Bw U2 Fw U Uw2 Rw Fw L2 Uw B2 Lw2 Dw' F2 Uw Bw Fw2 L B' R B' Fw' D2 R';2023-04-02 18:50:49;56.041
53;48.183;;Dw2 U Lw' D B2 R F' Lw Bw' Dw Bw2 B2 U2 Bw2 B F2 Fw2 D2 Uw2 Rw2 U Fw' B F U2 R Fw' Rw' Bw' L' Dw R Uw' Bw' Fw F2 Rw2 L' F' U' Lw' F2 U R2 F Dw L Rw F Bw2 U2 Dw' Lw' L' Uw' Rw D Dw Uw2 F2;2023-04-02 18:52:44;48.183
54;51.826;;Rw2 U' Bw U Lw' Bw' F2 Lw2 U Bw U' Fw' R2 Bw Fw2 Rw Bw2 B' D2 Fw' Rw' F' L Rw' R' D Dw2 F Fw R2 L' Uw' R2 L Lw' Dw' D Uw2 B2 F L Rw' Bw Uw2 Bw B L Rw Lw Dw' R2 L Lw' U D L' U2 Dw Uw Bw';2023-04-02 18:54:18;51.826
55;52.894;;Lw' F2 L' Dw2 Rw2 L2 F2 Dw2 D U2 Bw Fw' Dw2 Fw Rw' U' L Fw2 Dw2 Fw' Uw' Rw B' R B' Bw' R' U2 Rw Fw' L' B2 Uw R Rw2 U Dw2 F' Uw2 R F' L' Fw2 R' F Rw' Dw L B2 Rw' F2 Fw R' Fw' L Lw' U Fw Dw Lw2;2023-04-02 18:55:46;52.894
56;53.840;;B2 Bw' F D2 Fw F' L' Lw' R Dw F2 Bw Uw' Bw' D' L' R' F' L' Uw2 D' Bw Rw' Bw' Dw2 Bw2 L F L F D U' Fw' U' D2 B F Uw2 F' D B Uw' Fw Uw2 Fw' F2 L' R B' F' D2 L Fw2 Bw Uw' R2 Lw Bw Lw Uw;2023-04-02 18:57:50;53.840
57;54.704;;D' Uw Fw' D F' D' Lw B F' Fw2 D' R2 Rw' U2 D2 R' Uw2 L' Dw2 Bw2 Uw2 R' Dw' Bw R' Rw' Fw Lw2 Rw2 L' D' F' Rw Fw2 D' Dw2 B2 Dw L2 R' Fw R' B2 U' D Dw' F L' F' Bw' Dw2 Fw' F2 Lw' U2 L' Bw' Lw' B Rw';2023-04-02 20:26:47;54.704
58;49.889;;Bw' L' D' B Bw' F Lw' L' Bw' Uw' B' F2 L2 R' Dw' U2 Bw F2 Uw2 U L2 Bw' Fw' F U2 Dw' Bw' U' B' Dw2 D2 Bw Rw Uw2 Fw' U' Fw2 B' U R' Fw Rw2 F Bw' R2 U' D Bw2 D' Fw' F L U' Dw F R Uw' Dw2 Rw2 Fw2;2023-04-02 20:29:26;49.889
59;53.649;;D F' Uw' Fw' F Rw Fw' U2 Bw2 Fw2 F2 Rw Uw2 Bw Fw2 U Dw2 L2 Dw2 Lw' Uw' Lw' Rw F2 Dw' B Bw Fw L2 R2 B' Uw2 Fw' Rw2 L2 B Dw2 Bw2 Uw2 Dw2 Fw2 L U' Bw2 Lw2 Rw2 Dw' Uw Rw2 Lw2 Uw U B' U Bw Uw2 U R B2 Lw2;2023-04-02 20:31:45;53.649
60;56.337;;B' Dw2 Lw' R F L2 Dw' D2 F' R L Dw Rw' Bw L2 Rw' B2 D' F' Lw2 F Dw Uw Bw2 Dw' Bw' U' R' Uw' D' Dw2 Fw Bw' F' L' Fw2 B' U Uw2 D2 L2 Bw2 U2 B L2 Rw D B2 R' D Lw Uw2 D2 Fw2 Dw2 B2 Rw R' F' Rw2;2023-04-03 16:12:35;56.337
61;54.228;;U' L' D2 Bw2 Uw2 L2 Rw2 R' F2 Lw2 R2 Uw B' F2 R F2 Fw' B' Dw' Lw L Uw2 Lw2 D' L2 Lw' Bw Rw F2 Bw Dw Rw Dw' Lw2 Dw2 U2 Uw' D2 Lw2 U2 B2 R' Fw2 D Bw' L2 Rw2 Dw D F' D2 B' Dw2 Uw Lw2 R Rw F' Bw D2;2023-04-03 16:14:18;54.228
62;56.639;;D' Fw2 Dw' F Lw2 F' L2 Uw Dw' F Bw Dw' F' D2 L' Uw2 D F' Bw2 Fw R Fw F2 R Rw Fw Rw F2 Dw' Rw2 B' F2 Uw2 Rw2 B U' L B2 D Bw2 Lw2 R2 Rw U2 D' Uw2 Dw2 Lw' F' L R2 D Bw' F U' R2 L2 D' Dw' R2;2023-04-03 16:16:06;56.639
63;57.541;;L' U2 F' Rw' B' Fw2 L' Bw Lw' R2 U' Lw R B' Bw Dw2 Uw' Bw2 B Lw U B' Uw U2 D L Bw D' Dw Uw' Fw2 Dw' U B' F' Lw B' Fw' L' R2 D L2 Dw' Fw' Uw F2 L Lw' Uw' D' Fw Rw Fw' F2 R Rw' F2 Rw' F2 Uw2;2023-04-03 16:17:45;57.541
64;55.897;;L' Dw2 Fw2 U Rw F2 U2 R Lw2 L2 Fw Uw' R' Uw2 Bw B Fw2 Lw2 Dw F2 R' Dw F2 Fw' L B Bw' D' Bw' Lw2 L' Fw Dw2 F R' U Rw' Uw Bw R' Bw' Lw2 Dw' L' U D2 Fw' Rw' Lw' D' R' D' Uw' Lw' F2 Fw2 D B Uw' Rw;2023-04-06 22:12:30;55.897
65;54.818;;D' Dw2 B R Lw' L2 B' Fw Uw F Rw' B' Bw F D' L' Lw Uw2 F Bw' B2 Uw' U Rw U2 L2 F' Rw B Fw R B U2 Rw R' F' Rw Bw D' L F B Bw2 Rw Lw' Fw2 R F D' U' Rw2 D U2 Bw' D U' F Uw' Rw2 Fw;2023-04-06 22:15:51;54.818
66;53.957;;F2 Fw2 L B Rw2 Uw2 Fw R Dw2 B U' Dw' R U' Rw' D' Uw' L2 B' Fw' F2 Lw2 Rw F Rw Uw' Fw' Uw2 Bw2 Uw' L' Rw' Bw2 F' R Bw Rw' D Fw Rw Bw2 Rw Bw2 Lw' Bw2 U2 Rw' D2 F Rw2 F' Uw' L Dw2 R B2 Uw2 Fw2 Lw D';2023-04-06 22:17:39;53.957
67;53.568;;Rw' Dw' Bw' U Dw' Bw2 Fw2 R' B Uw Rw D' L2 D2 Dw2 Rw2 B2 D L' U2 Rw' Dw2 B' R' Dw2 Fw' R U' F2 Dw2 D2 Uw' B2 Rw U2 Bw' B L2 R2 Dw Lw2 B' R' Lw' D Fw' R Uw' F B2 Fw' Lw B Fw' Rw' Uw2 Lw B2 Uw2 L;2023-04-06 22:19:28;53.568
68;56.814;;Uw Dw' F' Uw D' B2 Bw L F' D' B Fw2 Dw' Uw' R' D B Fw2 U D' B' D' B2 Dw2 L2 Bw' R2 Lw Rw Dw' Bw' L' Dw L2 F' B2 Fw R2 U' Dw2 L' Bw Uw' Bw R Rw2 Dw' Fw' Bw F2 Dw2 Fw2 Uw2 B Bw Lw Bw' B' Uw U2;2023-04-06 22:21:52;56.814
