No.;Time;Comment;Scramble;Date;P.1
5412;14.79;;B2 F' R2 D2 F R2 F' L2 F2 L2 U2 L' D2 U R D' L F' D R2 F2;2022-11-20 20:04:55;14.79
5413;13.42;;D2 B2 D2 B2 L2 D' U' F2 U' R2 U R' U2 B' L' U2 L' B' L F' R;2022-11-20 20:05:19;13.42
5414;11.27;;L2 D2 B2 L2 U' F2 U B2 F2 L2 F2 U' L F' D' B2 R' F' L2 B D2;2022-11-20 20:05:43;11.27
5415;11.91;;R' B2 F2 U' F2 D B2 L2 U' R2 U2 L2 R' D U' L' F' R2 B L2 U;2022-11-20 20:06:06;11.91
5416;14.51;;R F R' B2 L2 U L2 D F2 L2 R2 D B2 F2 L' U R D L R B;2022-11-20 20:06:31;14.51
5417;11.52;;D2 B2 L' B' R' D' F2 U' L' F2 U' D2 R2 D B2 D L2 B2 R2;2022-11-20 20:06:55;11.52
5418;11.90;;F2 U F2 D' R2 U2 L2 F2 L' U' L' U' L D B' R;2022-11-20 20:07:15;11.90
5419;16.50;;R2 B L2 R2 D2 B L2 F R2 B2 U2 R' B' R F' D2 R' D L F';2022-11-20 20:07:38;16.50
5420;11.77;;B2 F2 L' U2 R D2 B2 U2 B2 R2 U2 D' R F' U2 R2 D' F2 R U';2022-11-20 20:09:41;11.77
5421;12.87;;F' R U' F2 D' L2 R2 D R2 U' L2 D' L B D' B2 L2 B R2 D2;2022-11-20 20:10:03;12.87
5422;9.65;;U' D2 F R2 D2 L2 U2 R2 F2 D2 F R U F2 R U L' U' L2;2022-11-20 20:10:25;9.65
5423;13.78;;U' R F B' L' U' F B2 L F2 R2 U' D' L2 U' F2 B2 D' B2 R2 B2;2022-11-20 20:10:48;13.78
5424;12.45;;B F2 L2 U' R2 D2 F2 D' L2 R2 F' R F' L2 F2 U' B2 L;2022-11-20 20:11:13;12.45
5425;11.80;;F2 R2 U' B2 D2 L2 U' L2 U L2 D F' L2 D2 F R D L' D;2022-11-20 20:11:33;11.80
5426;12.52;;U' D F' D2 L' F D' R' U2 F2 R L F2 R U2 L D2 L2 D';2022-11-20 20:11:52;12.52
5427;11.80;;L2 R2 F2 D' F2 D B2 U2 L2 U' R2 U B D F U F' U2 R' F2 D;2022-11-20 20:12:16;11.80
5428;12.10;;D2 R2 D F2 D' F2 R2 U' F2 R2 D2 B' U R B2 L D U F R U;2022-11-20 20:12:36;12.10
5429;12.27;;R' U' D L D2 F2 R' L B' D' R2 U F2 U R2 B2 L2 D' F2 L2;2022-11-20 20:12:59;12.27
5430;9.94;;U' D2 B2 D2 L' F2 R U2 L D2 R' F2 R' U R U2 B' U F2 L;2022-11-20 20:13:20;9.94
5431;13.16;;U' R2 B' U2 B' R2 B' U2 R2 F' D2 L2 B L' R' U' B2 U2 L D' B';2022-11-20 20:13:40;13.16
5432;11.43;;L' R2 U2 B2 F2 L2 D' L2 U' R2 F2 D U2 B' U L' D F2 R U;2022-11-20 20:14:02;11.43
5433;12.53;;U' R2 U2 B2 R2 B' U2 R2 F R2 D2 F D2 R' F' U2 R' U R D' F2;2022-11-20 20:14:22;12.53
5434;13.94;;F' L' R2 B2 R2 B F2 U2 R2 F' U2 F' U2 R' F' U' L R' B D2 U;2022-11-20 20:14:47;13.94
5435;15.52;;U' B R2 B2 R2 U2 B' U2 F2 D2 R2 F L F' U R' F2 U' L B2;2022-11-20 20:15:10;15.52
5436;15.18;;U2 L2 B2 D L2 D L2 D R2 U2 L2 B R U R D R' F' L2 D2 F2;2022-11-20 20:15:35;15.18
5437;12.73;;U B' D R U' F' U B2 L F2 R U2 D2 R2 F2 L B2 D2 R F;2022-11-20 20:15:58;12.73
5438;13.42;;F2 D' L2 F' B D' R U2 B D2 R F2 U2 L2 B2 R F2 R F2 R;2022-11-20 20:16:22;13.42
5439;13.62;;U2 F2 R2 U B2 L2 U L2 F2 D U2 R2 L' U' F D' L2 F2 L B' U;2022-11-20 20:16:47;13.62
5440;13.93;;F L' F U F B U2 R' L2 B D2 F2 D2 R2 B' D2 F2 R;2022-11-20 20:17:10;13.93
5441;11.86;;L2 R2 U L2 F2 D U F2 R2 F2 L2 D' B' D B' U2 F' L B R' U;2022-11-20 20:17:34;11.86
5442;12.14;;R D' F2 L2 D R2 U' R2 U2 R2 U' L D U2 B R' U R U2;2022-11-20 20:17:54;12.14
5443;12.90;;B' R' U2 F R2 B R2 D2 U2 F' D2 R2 D2 U2 L' R2 D' B' U' R' D';2022-11-20 20:18:17;12.90
5444;12.04;;R' U R2 D L2 U' B' D2 R2 L2 U' R2 U' F2 U' F2 L2 U B';2022-11-20 20:19:08;12.04
5445;11.28;;R2 F2 U2 F2 U L2 F2 D' F2 R2 B L2 B U2 F R D B2 L' D2;2022-11-20 20:19:31;11.28
5446;10.83;;R D2 B D2 B R2 D2 U2 R2 F D2 B' U' L R' D' L2 B' L2 F;2022-11-20 20:19:51;10.83
5447;13.10;;D2 R D' L2 D' R2 U L2 U B2 D2 B2 U B D2 L2 B' F2 R' F2;2022-11-20 20:20:12;13.10
5448;11.83;;L U' L U R2 F' R U D' F2 D2 R D2 R' U2 L F2 R' L2 U2;2022-11-20 20:20:34;11.83
5449;16.37;;L D2 R2 U F2 U' R2 D L2 U L2 U2 F2 B U' R' F U2 L' F' D2;2022-11-20 20:20:54;16.37
5450;13.00;;F' D2 R' B2 R2 U L2 D R2 F2 L2 U R' F' D' U R2 B2 D;2022-11-20 20:21:18;13.00
5451;11.87;;D2 B2 R2 U2 B2 F2 L' B2 L' F2 U2 D' B' R2 U L U' L2 U R2;2022-11-20 20:21:40;11.87
5452;10.49;;R L2 F2 L2 F L2 B U2 B2 D2 L2 F' U2 L' D2 U' B2 R2 B' R2;2022-11-20 20:22:02;10.49
5453;12.24;;F' D2 L' D2 R U2 B2 L' R2 D2 F2 R2 F' R' D' R B D' B' R';2022-11-20 20:22:22;12.24
5454;12.77;;L2 B2 U R2 B2 L2 F2 U' L2 B2 U2 B' D F2 U' R B' L F L2 R;2022-11-20 20:22:47;12.77
5455;13.33;;L B R' D2 F2 D' F2 R2 D' U R2 F2 R2 L' U' F L F2 U B';2022-11-20 20:23:08;13.33
5456;11.28;;U' F B2 D2 B2 L2 F2 L2 D U2 F2 U' L2 U R' F D' B R B R;2022-11-20 20:23:31;11.28
5457;15.72;;D2 B2 D2 U F2 R2 F2 L2 U L2 R2 F' L U F' U2 R' D' B L;2022-11-20 20:23:50;15.72
5458;14.48;;L F D2 B' R2 D2 U2 B U2 B' R2 B R2 U R F2 D' R F' L F';2022-11-20 20:24:18;14.48
5459;12.36;;F2 L U2 R B2 D2 F2 R2 D2 L2 R' U B2 D F R2 B' R U L2;2022-11-20 20:24:42;12.36
5460;12.53;;L' B2 D' L2 U' R2 B2 D R2 F2 D F L D2 R D' F2 U' F';2022-11-20 20:25:03;12.53
5461;12.84;;L U' F' L2 B' R2 B2 R2 D2 L2 B' D2 B2 U2 L B L' R B2 D' R';2022-11-20 20:25:26;12.84
5462;13.91;;B R' B L2 U2 R2 B U2 B2 R2 D2 F' U' B' R D' L' D2 B;2022-11-20 20:25:48;13.91
5463;14.53;;L2 B2 D2 R' B2 D2 B2 R2 U2 R' F2 L2 F' L2 D' B' U' F' L' B;2022-11-20 20:26:15;14.53
5464;12.34;;R2 U' B D2 B2 L2 R2 U2 R2 F U2 F' D2 B D L R2 F' D2 B R2;2022-11-20 20:26:42;12.34
5465;13.27;;D R' U' B' R2 D2 R2 F2 D2 R2 B F L U F' L' D' U' F';2022-11-20 20:27:03;13.27
5466;14.15;;U2 F2 R F2 L U2 L' U2 L U2 R' F2 U' B2 D U2 B F U' R' U;2022-11-20 20:27:24;14.15
5467;10.89;;D' R2 D2 R2 U' B2 U' R2 U R2 U2 B' L' D2 R B2 U' R F U;2022-11-20 20:27:47;10.89
5468;11.97;;B2 D2 B2 R F2 L F2 U2 L U2 L2 F2 U' L D L' B F D' L2 R;2022-11-20 20:28:10;11.97
5469;15.79;;U' F B2 D2 R2 F2 R U2 L2 F2 L U2 F2 R' U' R' F U2 B F2 U;2022-11-20 20:28:31;15.79
5470;12.45;;U2 B2 L2 F2 L F2 R D2 B2 D2 F2 D' R' B2 L U B' F2 R2;2022-11-20 20:28:57;12.45
5471;13.87;;U' B' D' L2 F2 D' B2 R2 D2 L2 U2 F D2 L B R D U' L;2022-11-20 20:29:22;13.87
5472;15.04;;R2 F' U2 L2 R2 F' U2 B2 F' R2 F' R' D F' L R F2 L D L2 U;2022-11-20 20:29:46;15.04
5473;12.70;;F L2 R2 D2 F R2 B' R2 U2 R2 B R' U L' U L D2 F D L;2022-11-20 20:30:08;12.70
5474;16.05;;L B R2 U2 L2 D' F2 L2 D B2 L2 F2 L2 U F' L' D' F2 L' R U';2022-11-20 20:30:30;16.05
5475;12.74;;D F2 B' L B' U B' R2 F U B2 R2 U F2 B2 L2 D B2 L2 B2;2022-11-20 20:30:58;12.74
5476;11.93;;U' B2 D' B2 R2 B2 U F2 D U B U' B' F' U2 L' F' L R2 U';2022-11-20 22:04:48;11.93
5477;11.50;;U R2 B' U2 L2 F' U2 B F D2 U2 F' R' F' D F2 D F' L2 U2;2022-11-20 22:05:10;11.50
5478;11.35;;L2 D' B2 U' L2 D' F2 D2 R2 U F L2 D' F2 L B F' U' F D';2022-11-20 22:05:36;11.35
5479;13.46;;D2 B D2 L2 B2 L2 U2 F' U2 F' R2 F2 U R F D B U' L' D;2022-11-20 22:06:00;13.46
5480;11.64;;R' F2 U' R2 U' R2 D2 U' F2 L2 U' B' F' D' L' D2 U' R' B' F;2022-11-20 22:06:22;11.64
5481;12.90;;B2 L2 B2 L2 D' L2 R2 D2 B2 U' B2 L2 R' D2 F R' D' F R B' R;2022-11-20 22:06:45;12.90
5482;22.98;;R2 F' D2 B2 F R2 F U2 L2 R2 F2 D' B' D B2 U' R' D' L' D2;2022-11-20 22:07:07;22.98
5483;13.54;;R2 U2 R2 F2 D' R2 D L2 U' R2 U' L2 B D' B F' L' F2 R' B2 D';2022-11-20 22:07:40;13.54
5484;12.77;;F2 R2 U F2 U' L2 U2 F2 D' R2 B2 F2 L' B R' B' U L2 F' U';2022-11-20 22:08:03;12.77
5485;12.91;;B2 D2 F D2 F R2 F' U2 B2 U2 F' L F U L F' R' B2 F L2 U';2022-11-20 22:08:26;12.91
5486;12.05;;L R2 B2 R2 F2 D2 F2 R F2 U2 R' U' F L2 D B' F2 R D2 B;2022-11-20 22:08:46;12.05
5487;13.28;;R' U' L F L2 F2 U2 F' U2 B' D2 F2 R2 U2 D' R U2 L D U' F';2022-11-20 22:09:06;13.28
5488;13.54;;F' R2 U D' L B R2 F' D2 F2 D2 L U2 L2 B2 L' B2 L B2 U2;2022-11-20 22:09:29;13.54
5489;15.56;;F' L' F U2 B U2 F' R2 U2 F' R2 B U' L' B2 R D2 L2 D;2022-11-20 22:09:55;15.56
5490;15.81;;U' L2 F' U2 B2 R2 B R2 F L2 U2 F' U L2 U F' D2 R' D2 L2 B;2022-11-21 15:41:42;15.81
5491;18.23;;D L2 B2 R2 U2 B2 U' B2 F2 U' B2 U' F U' L R' U' R2 F U R';2022-11-21 15:42:08;18.23
5492;14.75;;R U' L' D2 R2 D2 B2 L B2 R D2 L' D2 U' R F' D F U L;2022-11-21 15:42:39;14.75
5493;13.52;;F U' L F D F' R B' U' L2 F' U2 L2 B2 U2 B2 U2 L2 F U2 B';2022-11-21 15:43:28;13.52
5494;14.59;;U2 B' L' B2 D2 L2 B2 F' R2 F L2 F' D2 F L' F2 D L' B' F' U;2022-11-21 15:43:51;14.59
5495;10.92;;R' F2 R F2 L F2 D2 B2 R' U2 R' D F D F' D' L R U B;2022-11-21 15:44:14;10.92
5496;14.66;;L F2 U' D2 L2 U F' L' F2 D' R2 L2 B2 U2 D B2 R2 U' L';2022-11-21 15:44:34;14.66
5497;12.56;;R U' L2 U L2 B2 F2 U' B2 U R2 F2 D2 R' D F' L R U B' L;2022-11-21 15:45:00;12.56
5498;11.96;;L D2 U L2 U2 B2 L2 B2 D F2 R2 U L F L' D' U2 F2 R F' U';2022-11-21 15:45:21;11.96
5499;12.03;;R' B2 R2 D2 B L2 U2 F' U2 F L2 R2 F2 R D' B' R B' U;2022-11-21 15:45:44;12.03
5500;11.87;;R2 B R2 B L2 B U2 F' R2 B R2 L' D L' R B R2 B2 R2 D;2022-11-21 15:46:16;11.87
5501;12.41;;B2 L2 U F R D2 B D' L2 U2 R2 L' U2 D2 R F2 R' F2 D2;2022-11-21 16:30:47;12.41
5502;14.02;;U' L2 F2 U2 L2 B2 D2 U' F2 R D2 F' L U F D2 F' L' D';2022-11-21 16:31:08;14.02
5503;10.89;;R2 D' L2 R2 D' R2 B2 L2 F2 R2 D U B L' U' F2 L' U2 L2 U;2022-11-21 16:31:31;10.89
5504;13.64;;L2 F' B2 D F2 D2 L2 D' R2 D B2 F2 U B F2 L F2 L' U2 R;2022-11-21 16:31:58;13.64
5505;9.75;;F2 D R2 D2 F' U2 B' D2 R2 B' D2 B' L2 U B U' B L' R' D';2022-11-21 16:32:21;9.75
5506;10.75;;R2 F R2 B' D2 L2 F R2 F' L2 D' L D R' D' U' F' U' R D';2022-11-21 16:32:40;10.75
5507;11.25;;B2 R' D2 B D2 B2 F' U2 F2 L2 R2 F' L2 D' F' R2 D R F2 U F2;2022-11-21 16:33:00;11.25
5508;10.52;;B' D2 L2 B R U F L' R2 D2 F' D2 F' R2 L2 U2 F2 U2 B D';2022-11-21 16:33:21;10.52
5509;12.54;;F U R2 D2 R2 U B2 U L2 B2 U' F2 L2 B' U' L' B' U R' D' F;2022-11-21 16:33:42;12.54
5510;12.71;;D2 F' R2 B' D2 F U2 R2 U2 B2 F' D L2 D2 B' U L' U R2;2022-11-21 16:34:03;12.71
5511;10.90;;D' L2 F2 D F2 D2 L2 D' R2 F2 U' B2 L' B2 F L2 D U' B U2 B2;2022-11-21 16:34:29;10.90
5512;10.91;;L F U2 F' L2 F' L2 B D2 U2 R2 D2 B R U' L U' R D2 F' L;2022-11-21 16:34:50;10.91
5513;12.40;;B R F L' F2 B R U R2 D2 F2 R2 B2 R D2 F2 U2 D2 R U2;2022-11-21 16:35:49;12.40
5514;11.76;;R2 B L2 D2 B L2 F2 D2 F2 D2 F U B2 R2 D' F U B' R D;2022-11-21 16:36:13;11.76
5515;15.86;;U' F' U' D2 B' D' L' D R F2 L B2 U2 L' F2 R2 B2 L F2 R';2022-11-21 16:36:37;15.86
5516;15.81;;F D F U' L' B2 D' L2 B R2 F2 R2 L' F2 L' D2 F2 L' B2;2022-11-21 16:37:02;15.81
5517;10.92;;L2 B2 R2 U' L2 F2 D2 U' F2 R2 D2 L' B' L2 B2 R' D L2 B' R F';2022-11-21 16:37:29;10.92
5518;14.04;;L2 D F D2 L2 F2 R2 D' L2 D2 B2 D' U' R2 B R U' L F R2 D2;2022-11-21 16:37:48;14.04
5519;11.34;;D R' U2 F U2 B' D2 F L2 F L2 F' D2 L' D2 L2 B' U2 F' U;2022-11-21 16:38:41;11.34
5520;11.96;;D' F D2 L2 F2 L2 F L2 R2 B' R2 B' D' R' F' D L' R2 D U' R2;2022-11-21 16:39:01;11.96
5521;16.56;;R2 B U2 L F' R D' B' D2 L2 D2 R' F2 R' D2 F2 B2 R' B2 U';2022-11-21 16:39:25;16.56
5522;13.50;;B' U R2 D' R2 D2 B2 U' R2 U' L2 U L' B' D L F2 R D L2 R;2022-11-21 16:40:01;13.50
5523;13.36;;R F2 R2 D L2 D' R2 D B2 U R2 U2 B2 R F D L R' U2 B2 U;2022-11-21 16:40:25;13.36
5524;15.14;;R U' R2 D2 R D2 F2 L' U2 R' B2 U2 R2 U2 B' F' D' L2 B L' R2;2022-11-21 16:40:51;15.14
5525;16.70;;D F U R' F' L B R B' D2 R2 D2 B L2 B U2 B L2 D2 B2 D';2022-11-21 16:41:16;16.70
5526;10.16;;B L2 F2 D2 L2 D F2 D2 R2 B2 U' F2 R' U' B2 R B2 U2 B F;2022-11-22 17:17:49;10.16
5527;11.46;;B U2 L2 R2 B2 L2 F R2 B' D2 R2 L' B2 R' D2 L' F' U' L2 U';2022-11-22 17:18:09;11.46
5528;16.25;;F' R B L F L2 F2 R' B U' R2 L2 B2 R2 U F2 L2 U' D2 R2 B2;2022-11-22 17:18:31;16.25
5529;10.85;;L2 R2 F2 U' L2 B2 R2 D2 B2 D' L2 R D L' U2 R' B' F R2 F;2022-11-22 17:18:58;10.85
5530;11.29;;L2 D' B2 U' B2 D' B2 D F2 U L2 D' R B L2 B' D B2 L D2 B';2022-11-22 17:19:18;11.29
5531;12.60;;B D B2 U2 F' L2 U B' U2 L B2 U2 R2 D2 L U2 R' B2 U2 D2;2022-11-22 17:19:40;12.60
5532;13.82;;F' D2 L2 B' L2 R2 U2 B R2 B' F R2 U F' R' B' F' U R D2 R2;2022-11-22 17:20:04;13.82
5533;13.64;;R' B2 R' B2 L2 F2 U2 L F2 U2 B' D' F' D U2 L' U R F R;2022-11-22 17:20:32;13.64
5534;14.85;;D L D2 R2 B2 D U2 B2 L2 D' R2 F2 R F L R2 U R' D B;2022-11-22 17:20:59;14.85
5535;14.10;;U' R' F L D' R U R2 F2 R2 F U2 D2 L2 B U2 R2 F' U2 D;2022-11-22 17:21:23;14.10
5536;13.57;;U' B2 D' U F2 U2 R2 U' L2 U2 R D' U2 L B' R2 D L' F R;2022-11-22 17:21:47;13.57
5537;13.40;;F2 U' B R U F' L2 D2 L' F' U2 L2 F2 D2 B' U2 F' R2 U2 B L2;2022-11-22 17:22:10;13.40
5538;15.57;;U2 F' D' F2 R2 B' D2 F L2 U2 L2 U2 R2 B2 D B U R' F' L U';2022-11-22 17:22:33;15.57
5539;10.77;;L D' R' U R2 L' F' D R' F2 U2 L B2 R U2 B2 R2 D2 R D2;2022-11-22 17:22:57;10.77
5540;9.86;;B2 U2 R2 B2 F2 U' F2 L2 U R2 U' F' U2 F2 R D' U' F;2022-11-22 17:23:15;9.86
5541;12.35;;F' L R2 D2 R2 B2 D2 B2 U F2 D' F2 U' B U B2 U R B U B;2022-11-22 17:23:37;12.35
5542;12.73;;F U' F' R2 F' B' D F U2 R F2 R2 D2 F2 D2 L' B2 L2 B2 L' D;2022-11-22 17:24:02;12.73
5543;11.72;;D' B2 D L2 U' R2 D' L2 U L2 D' L F D U2 B' D' B D R';2022-11-22 17:24:26;11.72
5544;11.47;;F' R2 L F R' U' D' R U2 D2 L2 F R2 L2 F' B2 R2 B' R2 L;2022-11-22 17:24:46;11.47
5545;10.45;;R D2 F R' D L2 D L D' L2 D2 F B2 L2 U2 B' R2 U2 B2;2022-11-22 17:25:06;10.45
5546;13.31;;D2 F U2 R2 D2 L2 F D2 F2 D2 B' R' D U F' R' U2 B U L2;2022-11-22 17:25:27;13.31
5547;11.91;;U2 B2 L U2 R' B2 D2 B2 U2 R2 U R B' U2 B D2 L B' R';2022-11-22 17:25:50;11.91
5548;10.68;;R' B2 R' F R D L D' F U D' R2 D R2 L2 B2 D' F2 U2 F2;2022-11-22 17:26:10;10.68
5549;12.61;;R' D2 L2 D2 B2 L2 U2 B U2 B R2 D2 B R B' U B' R B' L';2022-11-22 17:26:32;12.61
5550;12.15;;B' R' U2 B2 L' B2 D2 B2 D2 L R' U2 F2 U' B D2 F2 R' F';2022-11-22 17:27:06;12.15
5551;12.99;;F' D2 F2 L2 U2 R2 F' R2 U2 F2 D U' L F' L2 U' F' U R' F';2022-11-22 17:27:35;12.99
5552;12.87;;U2 R2 B' L2 U2 B2 L2 F' U2 L2 B' F' L' D R2 F L R U F2 D2;2022-11-22 17:27:59;12.87
5553;12.09;;B2 D' R2 F2 D' U' B2 R2 U' L2 D' L' D' B2 U L' U2 F U';2022-11-22 17:28:24;12.09
5554;12.67;;R2 D2 L2 D' F2 D' F2 R2 U B2 U B U2 R' B F D' L' R U B;2022-11-22 17:28:46;12.67
5555;13.62;;R U' B R2 B L2 U2 B2 D2 B U2 F' D2 L2 R B U L D L' B;2022-11-22 17:29:10;13.62
5556;15.52;;U' F' R B2 L2 U2 B2 L2 U2 R' D2 U2 F2 B' U R U2 F2 D F;2022-11-22 17:29:37;15.52
5557;12.43;;D' B' D2 B2 L' B' D B R2 B2 R2 U' F2 B2 L2 F2 D B2 D2;2022-11-22 17:30:02;12.43
5558;11.69;;U F L' F2 R' U D' F' D' U2 B' R2 F' U2 L2 U2 F2 D2 B2 L';2022-11-22 17:30:23;11.69
5559;13.40;;L' D R' B' L' U' L2 F B2 U2 L D2 R D2 B2 L F2 D2 R B2 F';2022-11-22 17:30:44;13.40
5560;9.75;;D2 F' U2 F U2 L2 B2 R2 B U2 F D U' L R2 B L2 U' B2 U2 L2;2022-11-22 17:31:09;9.75
5561;11.07;;R2 D B2 D L2 U B2 R2 U F2 U2 F D' U2 R F L2 D' U L F;2022-11-22 21:10:17;11.07
5562;13.35;;U' L2 B L' D B U D' B2 L2 F L2 D2 F' B' D2 R2 F L;2022-11-22 21:10:37;13.35
5563;13.22;;D2 F2 U L2 U2 F2 L2 D F2 U2 F L2 R' D' L' U2 R' B' U';2022-11-22 21:11:00;13.22
5564;13.67;;L D2 B2 F2 R B2 L2 R2 D2 R2 F' R F L D' R' B R F2;2022-11-22 21:11:26;13.67
5565;13.00;;D2 L' F' U' R B' R' U2 L2 U L2 B2 D' L2 B2 L2 F2 D F' L';2022-11-22 21:11:49;13.00
5566;11.85;;B2 R2 B2 F2 D U2 L2 F2 D' U' L2 R' B2 U L B' D' U2 F' R F2;2022-11-22 21:12:11;11.85
5567;14.05;;B2 F2 L' B2 R2 F2 U2 B2 D2 R2 D2 U L R' D2 R D' F' L' D2;2022-11-22 21:12:31;14.05
5568;13.79;;F2 D F R' U D F' D2 R B D B2 U' B2 L2 B2 L2 D R2;2022-11-22 21:12:57;13.79
5569;15.02;;F2 R2 D' F' B' R' F' D' B R F2 R2 D2 L' U2 R U2 R2 D2 F2 U2;2022-11-22 21:13:19;15.02
5570;18.24;;B' U B D2 B' U2 B' R2 B2 U2 F U2 R2 B2 D F' L D R F U2;2022-11-22 21:13:47;18.24
5571;11.86;;L' B L D B R2 L D' L U2 R U2 L2 D2 R' F2 L U2 B2 L2;2022-11-22 21:14:12;11.86
5572;12.66;;D2 U B2 D F2 U' B2 U' R2 U' F2 L B F U B2 D2 R' B R;2022-11-22 21:14:37;12.66
5573;17.20;;U B' D2 B' F2 L2 B' D2 F L2 R2 F2 D' F2 L2 D L' B2 U';2022-11-22 21:14:59;17.20
5574;12.40;;R2 B R U F2 D' R' F2 B' R2 U2 B2 R2 D2 F' L2 D2 L2 D' B2;2022-11-22 21:15:26;12.40
5575;11.74;;L' B2 L2 U R2 U' L2 R2 B2 U F2 L' U' F2 U' L' D F' L;2022-11-22 21:15:46;11.74
5576;12.27;;R' B' R' U R2 U B2 F2 R2 U' B2 U F2 R U' F2 L F R U';2022-11-23 16:49:09;12.27
5577;12.64;;R2 B2 L F2 U2 L' D2 L D2 R D2 R U' L2 R' B' U R B2 U F2;2022-11-23 16:49:31;12.64
5578;13.10;;F2 L U2 F U2 B2 F' L2 D2 R2 D2 F2 R2 U' L' F' U B2 R F;2022-11-23 16:49:54;13.10
5579;15.03;;F' R' L F2 R2 L U R2 F' U2 R2 U2 R2 D2 F' U2 R2 U2 R;2022-11-23 16:50:16;15.03
5580;13.27;;F' L2 B2 U2 F2 U L2 B2 U2 R2 U L' B' F' R' U' F2 L R';2022-11-23 16:50:43;13.27
5581;13.50;;F2 D2 B2 D2 L' F2 D2 L2 R' U2 B2 F2 D' F2 L' B' U R' B D2;2022-11-23 16:51:05;13.50
5582;11.98;;D L2 D B2 R2 D B2 D' L2 U' F2 U F D U2 F' D F2 R' D2 U;2022-11-23 16:51:30;11.98
5583;13.34;;B U' F' D F' B U B2 D2 R2 F2 L F2 U2 F2 D2 R F2 D' F;2022-11-23 16:51:52;13.34
5584;14.04;;L F R2 D2 F D2 U2 L2 F U2 B D2 U2 L' B F2 L U' F' R D2;2022-11-23 16:52:16;14.04
5585;11.33;;B2 L2 D U2 B2 R2 D' R2 B2 U' L2 R' D F U2 B D F2;2022-11-23 16:52:38;11.33
5586;11.46;;R2 F2 D2 R2 U2 B' R2 F D2 B' D2 B2 U R B2 R' B' L F R2 D';2022-11-23 16:53:00;11.46
5587;10.41;;L2 D2 R2 U' B2 L2 D L2 D' R2 D R2 F L2 R' F' D2 U' B R' F2;2022-11-23 16:53:21;10.41
5588;13.95;;F D' U2 L2 B2 U L2 F2 D R2 D2 L2 F L' B' L2 U F D2 B L';2022-11-23 16:53:40;13.95
5589;14.70;;D2 F U' R2 F2 U' L2 B2 F2 U B2 R2 B2 F R2 B' L F' U' R U;2022-11-23 16:54:10;14.70
5590;13.82;;L F2 R' D2 U2 R' F2 D2 L' R' B2 R D' L' F' U2 B' F' L F U;2022-11-23 16:54:34;13.82
5591;12.60;;L' B U' D' F R2 D2 F' U2 L U2 D2 F2 U2 D2 R2 L' D2 L' U;2022-11-23 16:54:57;12.60
5592;12.85;;R2 F2 R2 U' R2 D2 B2 D F2 U' L' U' B U F' R F2 R F';2022-11-23 16:55:18;12.85
5593;12.08;;R2 F2 L2 F2 D2 U2 R U2 L2 R B2 U' B F2 R U F2 R' D F;2022-11-23 16:55:43;12.08
5594;12.77;;D' F L' U R2 D F2 R' D' B' L2 D2 B2 U2 D2 R2 D2;2022-11-23 16:56:04;12.77
5595;14.66;;F2 D2 R2 D' B2 D' L2 B2 U F2 B R U2 B' U B' F2 L R2 D2;2022-11-23 16:56:25;14.66
5596;9.27;;F' U2 F L2 D2 B R2 F2 U2 L' D' F' L B2 L D2 R' F' R2;2022-11-23 16:56:52;9.27
5597;12.84;;L2 D2 B' F2 L2 F' R2 U2 L2 F' D2 U B' R2 F R' D' L' F D;2022-11-23 16:57:13;12.84
5598;14.74;;D2 L2 B F R2 F D2 R2 F D2 R2 U' L' B2 F' L U' F U2 R' F;2022-11-23 16:57:35;14.74
5599;14.02;;R' B' D2 B2 R' D2 L2 D2 R' U2 B2 U2 L U F2 U2 R2 B D L2;2022-11-23 16:58:01;14.02
5600;11.14;;U F2 R U B' U' D B' D F2 B2 R2 B2 U L2 U L2 F2 L2;2022-11-23 16:58:25;11.14
5601;12.93;;R D B' L2 R2 B U2 B2 D2 B' U2 B' L2 R2 D' B D2 L' U2 L2 R';2022-11-24 16:38:43;12.93
5602;11.32;;D2 B D2 R2 D2 R2 B R2 F' U2 R2 L D F U2 B F U' L B F;2022-11-24 16:39:11;11.32
5603;14.66;;B' U' F2 D F2 L2 F2 D' R2 F2 D2 F2 U' B D2 R D2 R2 F L F';2022-11-24 16:40:35;14.66
5604;12.64;;F' R2 B' U R' B2 L' F R2 B2 U2 B2 R D2 F2 R U2 D2 R2 L;2022-11-24 16:40:58;12.64
5605;14.79;;B' R D L2 U' B' D L' U F2 R2 D2 L2 U B2 U B2 U B2 L2 R';2022-11-24 16:41:21;14.79
5606;10.08;;R2 F' B D' F2 R B' R F' R2 F D2 R2 B' L2 U2 F2 R2 U2;2022-11-24 16:41:50;10.08
5607;15.42;;L B2 R2 F2 D2 F2 U2 R F2 L D2 L U L R D' F L' U2 R B2;2022-11-24 16:42:11;15.42
5608;13.84;;F2 L2 B' L2 R2 B F2 L2 F' D2 U2 R U' F U2 L2 B' L' D' R B';2022-11-24 16:42:35;13.84
5609;14.47;;L' R2 F' L2 F' R2 B D2 F' R2 F D2 R B2 L' D R B2 D2 U';2022-11-24 16:42:59;14.47
5610;12.00;;D L' B2 R2 U B2 U L2 R2 U2 L2 D U2 B2 R' U B' U L' U' F;2022-11-24 16:43:24;12.00
5611;11.72;;D B2 U2 L2 U' F2 D F2 U' B' U L2 B' F R F L' D2 U;2022-11-24 16:43:55;11.72
