No.;Time;Comment;Scramble;Date;P.1
11;2:05.57;;" +- +- ++ +- +- U
 ++ +- -- +- -+ U'
 -- ++ -- -- +- U'
 -- ++ -- +- -+ U
 +- ++ -+ +- -- U'
 ++ ++ ++ ++ +- U
 +- ++ +- ++ +- U
";2023-01-01 13:01:31;2:05.57
12;2:00.27;;" +- ++ +- -+ -- U
 -+ ++ -+ +- -+ U
 -+ ++ +- -+ -- U'
 +- -- +- -- ++ U
 -+ ++ ++ ++ ++ U
 ++ +- -- ++ +- U
 -- -+ -- -+ +- U
";2023-01-01 13:05:46;2:00.27
13;2:12.07;;" +- ++ +- ++ -- U
 -- -+ -+ +- -- U
 ++ +- -+ -+ ++ U
 -+ ++ +- -+ -+ U
 ++ -- -- +- -- U
 -- -- ++ -+ -- U
 +- ++ ++ ++ -- U
";2023-01-01 13:09:39;2:12.07
14;1:51.30;;" -+ -- ++ ++ -- U
 ++ +- ++ -- +- U'
 +- -+ -+ +- ++ U
 -- -+ ++ ++ +- U'
 -- -+ +- -- +- U'
 ++ -+ -+ ++ -+ U
 ++ +- -+ ++ -- U'
";2023-01-01 15:15:44;1:51.30
15;2:01.17;;" -+ -- -+ -- -- U'
 -+ -+ +- +- -- U
 -- -+ +- -+ -+ U
 -+ -+ +- ++ +- U'
 ++ ++ +- -- -- U'
 -+ ++ -+ -+ ++ U
 -+ ++ +- ++ ++ U'
";2023-01-01 15:19:18;2:01.17
16;2:00.32;;" -- -- ++ +- +- U
 +- +- -+ -+ ++ U
 -- -- -+ ++ ++ U'
 +- ++ +- -+ +- U'
 -+ -+ +- -+ +- U
 -- -+ -+ -- +- U
 -- ++ ++ +- -- U'
";2023-01-01 15:22:26;2:00.32
17;2:12.24;;" ++ -- +- +- +- U
 -+ -- +- -- +- U
 ++ -+ +- ++ -- U
 -- -- -+ -+ -+ U'
 ++ +- -- -+ -+ U
 -- -- ++ ++ -+ U'
 -+ +- ++ +- +- U
";2023-01-01 15:25:27;2:12.24
18;1:55.97;;" -- +- -+ ++ ++ U
 +- -+ -- -+ +- U
 ++ ++ -+ +- ++ U'
 -+ +- +- -+ -- U
 ++ ++ -+ -+ +- U
 +- -- ++ -+ ++ U'
 +- +- -+ -- ++ U'
";2023-01-01 15:28:51;1:55.97
19;1:53.60;;" -- -+ -- ++ -+ U
 -+ +- ++ -+ -+ U
 -+ -+ +- +- +- U
 -- -+ ++ -+ ++ U'
 ++ -- -+ -+ -+ U
 -- -- ++ +- -- U
 ++ -- ++ -- +- U'
";2023-01-01 15:32:47;1:53.60
20;2:08.87;;" ++ ++ -- +- +- U'
 ++ +- ++ ++ ++ U'
 -+ -- ++ -- ++ U
 +- -+ -- -- ++ U
 +- -- ++ +- ++ U
 +- ++ ++ +- -- U'
 +- -+ -- +- -- U'
";2023-01-01 15:35:25;2:08.87
21;1:59.20;;" -+ -- +- ++ ++ U
 -+ +- +- -- +- U'
 -+ -- -+ ++ -- U
 -- ++ -- ++ ++ U
 -- -- +- -- -+ U'
 -+ ++ -- -+ -- U
 ++ ++ -+ -- ++ U
";2023-01-01 15:56:19;1:59.20
22;2:02.72;;" -+ +- +- -- +- U'
 -- ++ ++ -+ -- U'
 +- ++ -+ -- +- U
 +- ++ -+ +- +- U'
 -- -- +- ++ +- U
 ++ -- ++ ++ -- U'
 -+ -- -+ ++ ++ U'
";2023-01-01 15:59:46;2:02.72
23;2:10.97;;" ++ +- -- -- -- U
 -- ++ +- +- -- U
 +- ++ ++ -- -- U
 ++ -+ -- ++ +- U'
 ++ +- -- ++ ++ U
 ++ -- -+ -+ +- U'
 -- -- ++ -- -- U
";2023-01-01 16:03:25;2:10.97
24;2:12.03;;" +- +- -+ -- +- U
 -+ -- -- -- -+ U'
 ++ +- -- -- +- U'
 -- -+ -- ++ ++ U'
 ++ ++ -- +- -- U'
 ++ +- -+ +- -- U'
 -+ -- ++ ++ -- U'
";2023-01-01 16:06:25;2:12.03
25;2:08.94;;" ++ -- -+ -+ ++ U
 -+ ++ ++ -- -+ U'
 -- -+ ++ -- -+ U
 ++ ++ -+ -- -- U
 -+ ++ ++ -+ ++ U'
 -- -+ -- -+ -- U'
 ++ ++ ++ ++ +- U
";2023-01-01 16:37:14;2:08.94
26;1:56.29;;" ++ ++ -- -+ ++ U'
 ++ -- -- +- -+ U
 +- -+ -+ ++ +- U
 -- -- -+ -+ -+ U'
 -+ -- +- -+ +- U
 ++ ++ ++ +- +- U
 -+ -- +- -+ -+ U'
";2023-01-02 10:17:28;1:56.29
27;2:14.71;;" -- -- ++ +- ++ U
 -- -- -- -- -- U'
 ++ +- ++ ++ -+ U
 ++ -- +- +- -+ U'
 -- +- -- -+ +- U'
 +- ++ +- +- -- U'
 ++ ++ -+ -+ -- U
";2023-01-02 10:20:28;2:14.71
28;1:48.43;;" ++ ++ -- -+ -+ U
 +- ++ +- -+ ++ U'
 -- ++ ++ ++ -- U'
 ++ ++ ++ -- -- U
 -- -+ ++ -+ -- U
 +- -+ -+ +- -+ U'
 -+ -+ ++ +- -+ U'
";2023-01-02 10:23:30;1:48.43
29;2:20.14;;" +- ++ ++ -- +- U
 -+ +- +- +- -+ U'
 +- -- -+ ++ +- U'
 +- -- -- ++ +- U
 -+ +- ++ +- -- U
 ++ -+ ++ -+ ++ U
 -- -+ ++ +- +- U
";2023-01-02 10:27:05;2:20.14
30;1:57.65;;" +- ++ +- +- -+ U
 +- ++ ++ +- -+ U
 ++ ++ -- ++ ++ U
 ++ -+ +- -+ -- U
 +- -+ -+ -- -- U'
 +- +- -- -- -+ U
 +- +- +- -- -- U
";2023-01-02 10:53:18;1:57.65
31;2:04.04;;" -- +- -- +- ++ U
 -- -- +- -- -+ U'
 -- +- ++ -+ +- U
 +- ++ ++ -+ ++ U
 +- ++ +- +- -- U
 +- +- -- -- ++ U'
 +- +- -+ ++ +- U
";2023-01-02 10:56:09;2:04.04
32;2:18.94;;" ++ -+ -+ -- ++ U'
 -- -- ++ -- ++ U
 +- -+ -+ ++ -- U
 -+ +- +- ++ -+ U
 +- +- -- -+ -- U'
 ++ ++ -+ +- +- U
 -+ -- +- -- +- U
";2023-01-02 10:59:02;2:18.94
33;1:57.27;;" +- +- +- +- +- U
 ++ -+ -+ -- -+ U
 +- -+ -+ -+ ++ U
 +- -- -+ ++ -- U'
 -+ +- -- +- -- U'
 +- ++ -+ -+ ++ U'
 -+ +- -- +- -- U'
";2023-01-02 11:02:04;1:57.27
34;1:52.70;;" -- -- -- +- ++ U
 ++ -+ ++ ++ -+ U
 -+ ++ +- ++ -- U'
 ++ ++ +- -+ -+ U
 +- -+ -+ ++ -- U'
 -- +- ++ -- ++ U'
 -- ++ -+ -+ +- U'
";2023-01-02 11:04:50;1:52.70
35;1:52.54;;" -+ -+ -+ -+ -- U
 -- +- -+ +- -- U'
 +- ++ -- -- +- U
 ++ -+ ++ ++ -- U
 -- ++ -- -- -+ U
 +- ++ -+ -- -+ U
 -- ++ +- +- -+ U'
";2023-01-02 11:08:55;1:52.54
36;1:49.57;;" -+ +- -- -+ -- U
 -- +- -- -+ +- U'
 -+ ++ -+ ++ ++ U
 +- +- +- -- -+ U'
 -+ ++ -- -- -- U
 -- +- -+ +- +- U
 -+ -+ ++ -+ -+ U
";2023-01-02 11:14:43;1:49.57
37;2:09.18;;" ++ -- -- +- ++ U'
 -+ -+ -- +- -+ U'
 ++ ++ +- -- -- U'
 -+ -- -- ++ -+ U
 +- +- ++ -+ +- U
 ++ -- ++ -- -+ U'
 -- -+ +- +- -- U
";2023-01-02 11:21:55;2:09.18
38;1:39.04;;" -+ +- ++ -- ++ U'
 ++ -- -- ++ +- U
 -+ ++ -+ ++ +- U
 -- ++ -+ -+ ++ U
 +- -- -+ -- -- U
 +- -- ++ -- ++ U
 ++ -+ +- -+ -+ U'
";2023-01-02 15:12:41;1:39.04
39;1:48.44;;" ++ -- -+ ++ +- U
 +- -+ +- ++ -+ U'
 -+ +- -+ +- ++ U
 ++ -+ -+ -- -- U
 -+ -- ++ -+ +- U'
 +- ++ -+ ++ ++ U
 -+ ++ +- -+ -+ U'
";2023-01-02 15:40:15;1:48.44
40;2:05.23;;" -+ -- +- -+ +- U
 -- -- -- -- ++ U
 -- -- -- -- ++ U
 -- ++ +- ++ -- U'
 -- -+ +- ++ -+ U
 -+ ++ -- ++ -+ U'
 +- -+ +- ++ +- U'
";2023-01-02 15:46:59;2:05.23
41;1:45.51;;" ++ +- -+ +- ++ U'
 -+ ++ ++ ++ -+ U
 +- -- -- ++ -- U
 +- -- -- -+ -+ U
 -- -- -+ ++ +- U'
 -+ +- -- ++ -- U
 +- -+ +- -+ -+ U'
";2023-01-02 15:49:48;1:45.51
42;1:51.50;;" -+ -+ ++ -- -+ U'
 -- -+ ++ -- -- U
 ++ ++ -+ ++ ++ U'
 +- ++ -- -+ +- U'
 -- ++ +- +- ++ U
 -+ -- -+ ++ -- U
 -- -- -- ++ -- U'
";2023-01-02 15:55:15;1:51.50
43;2:02.99;;" ++ -- -+ +- ++ U
 -+ -+ -- ++ -- U'
 ++ ++ ++ -- +- U
 -- ++ ++ -+ -+ U
 +- +- +- ++ ++ U
 -+ +- -- +- ++ U
 ++ ++ -+ -+ -+ U
";2023-01-02 15:59:26;2:02.99
44;1:49.50;;" -+ -- -+ -- +- U
 -+ +- -+ -+ +- U'
 -- +- -- ++ +- U
 ++ -+ -- ++ +- U'
 -- -- -+ -+ -+ U'
 ++ -+ +- -- ++ U'
 +- -- -- ++ -+ U
";2023-01-02 16:03:14;1:49.50
45;2:09.04;;" ++ -- -- +- -- U
 ++ -+ +- -- +- U'
 +- -- -+ ++ -- U
 ++ -- +- +- -- U
 ++ -+ -- ++ +- U
 ++ ++ ++ ++ +- U
 -- +- ++ ++ -+ U'
";2023-01-09 19:31:40;2:09.04
46;1:52.09;;" ++ -- ++ +- +- U
 -+ ++ -- -- +- U
 +- ++ +- -- ++ U
 ++ -- -- +- -- U
 ++ -+ ++ -- -- U'
 +- +- ++ -- -- U'
 -- -- ++ +- -- U'
";2023-01-09 19:34:45;1:52.09
47;2:12.04;;" ++ +- -+ -+ -+ U'
 -- ++ -- +- +- U
 -- ++ -+ ++ -+ U'
 -- ++ -- +- ++ U'
 ++ -- -+ -+ +- U
 ++ ++ ++ -+ ++ U
 +- +- -- -+ -+ U
";2023-01-09 19:39:52;2:12.04
48;2:08.80;;" -- +- -+ -- -- U
 -- ++ -+ +- -+ U
 +- ++ +- -+ -+ U'
 -+ -- -+ -- -- U'
 ++ -+ ++ -+ +- U
 -+ -+ -- +- -- U'
 +- -+ +- +- -- U
";2023-01-09 19:44:58;2:08.80
49;2:22.87;;" +- -- ++ +- ++ U'
 -- -+ -- +- ++ U
 -- +- -- -+ +- U
 -- +- ++ +- -- U
 -+ ++ ++ ++ ++ U'
 -- ++ -+ -+ ++ U'
 +- +- -- -+ -+ U
";2023-01-09 19:51:04;2:22.87
50;2:02.49;;" ++ +- -- -- +- U'
 ++ -+ -- -+ +- U
 -- -- -+ -+ +- U'
 -- -- +- -- -+ U'
 ++ ++ -+ ++ ++ U
 -- -- -- +- -- U
 +- ++ +- +- -+ U
";2023-01-09 20:02:24;2:02.49
51;1:58.97;;" ++ -- -+ -+ ++ U'
 -+ -- -- -- -- U
 -- +- ++ -- +- U
 -+ ++ ++ -+ ++ U'
 -- ++ -- -+ ++ U
 +- -- +- -- -+ U
 ++ -- ++ -+ +- U'
";2023-01-14 11:27:43;1:58.97
52;2:06.35;;" -+ -- +- -+ +- U
 -+ -- -- +- -- U
 +- -- +- -- ++ U
 +- -+ +- +- -- U
 -- ++ ++ +- -- U'
 +- -+ ++ ++ -- U
 ++ ++ +- ++ ++ U
";2023-01-14 11:40:40;2:06.35
53;2:05.17;;" -- +- ++ ++ +- U'
 -+ -+ -+ ++ -- U
 -+ +- ++ +- +- U'
 +- -+ ++ -- -- U
 -- +- ++ +- +- U'
 -+ +- +- ++ +- U
 +- ++ -+ ++ ++ U'
";2023-01-14 11:44:12;2:05.17
54;2:16.14;;" -- ++ +- -+ +- U
 +- ++ +- ++ -+ U'
 +- -+ -+ -+ -- U
 -- -+ ++ +- -+ U
 -- ++ -+ -- +- U'
 +- +- -+ ++ -+ U'
 +- -- ++ +- -- U
";2023-01-14 18:08:50;2:16.14
55;1:47.57;;" ++ -- -+ -+ -- U'
 -- ++ +- ++ -- U'
 ++ ++ +- ++ ++ U
 -+ -- +- ++ -+ U
 +- ++ ++ +- +- U
 ++ -+ ++ +- -- U
 +- -+ ++ -- -- U
";2023-01-14 18:13:03;1:47.57
56;2:11.80;;" +- -- -+ ++ +- U'
 ++ -- -- ++ -+ U'
 ++ -+ ++ +- +- U'
 -- +- -- +- -- U'
 +- -- +- ++ +- U
 +- -- ++ -+ ++ U
 +- -- -+ ++ ++ U
";2023-01-14 18:17:09;2:11.80
57;2:23.07;;" -+ +- -+ ++ -- U'
 -+ -+ -- +- -+ U'
 +- -- +- +- -- U
 -+ +- -+ -- ++ U
 +- -- -- -+ -- U'
 -- -+ ++ +- -- U'
 -+ ++ -- -+ ++ U
";2023-01-14 18:29:52;2:23.07
58;2:05.45;;" +- +- +- ++ +- U'
 +- +- +- -- +- U'
 +- -- ++ -+ +- U
 -+ -+ +- ++ -- U'
 -+ ++ +- ++ +- U
 -+ +- ++ +- ++ U'
 -+ -+ -+ +- -+ U
";2023-01-14 18:37:55;2:05.45
59;2:15.17;;" -- +- -+ -+ -+ U
 -+ -+ -- +- -- U
 -+ -- +- ++ +- U'
 -- -+ -- -+ +- U'
 -+ +- -- -+ -- U'
 -+ -- -- +- -- U
 +- +- -+ -+ -- U
";2023-01-14 18:40:58;2:15.17
60;1:54.07;;" +- ++ -- -+ -+ U
 -+ -+ +- ++ -+ U'
 ++ +- -+ ++ -- U
 -+ +- -+ ++ ++ U
 -- ++ -+ -+ ++ U
 -- +- -+ -- ++ U
 -+ -+ -- ++ -+ U
";2023-01-14 18:48:04;1:54.07
61;2:05.70;;" -+ +- -- +- ++ U
 ++ ++ -+ +- ++ U'
 -+ -- -+ -- +- U
 +- ++ -+ ++ ++ U'
 ++ -+ -- ++ +- U'
 -+ ++ -- ++ ++ U'
 ++ ++ ++ -+ -- U
";2023-01-14 18:52:32;2:05.70
62;2:08.40;;" -- -+ ++ -- -- U'
 ++ +- -+ -- -+ U
 -- ++ ++ -+ ++ U'
 ++ -- -- -- -+ U
 -- -+ -+ -+ -- U'
 +- ++ +- -+ -+ U
 -- -- ++ ++ ++ U
";2023-01-14 18:56:46;2:08.40
63;2:16.77;;" +- -+ +- ++ ++ U
 ++ +- -- -+ -+ U'
 -- -+ ++ ++ +- U'
 +- +- ++ ++ -- U'
 +- ++ ++ +- -+ U
 -+ -+ ++ +- ++ U
 -- ++ ++ +- -- U'
";2023-01-14 19:09:21;2:16.77
64;1:49.13;;" -- ++ ++ -+ -- U'
 +- -- +- -+ +- U
 -+ ++ ++ ++ +- U
 -+ -+ ++ +- -+ U'
 -- +- ++ -- +- U'
 -+ +- -- +- ++ U'
 +- -+ -- -- +- U'
";2023-01-17 15:10:49;1:49.13
65;2:17.41;;" -- -- -- -+ ++ U'
 -+ +- ++ +- -+ U
 +- -- -- +- -+ U'
 -+ -- -- +- -- U
 +- ++ -- -- +- U
 -+ -+ +- -+ +- U'
 -+ +- ++ ++ -+ U'
";2023-01-20 23:19:20;2:17.41
66;1:39.32;;" ++ +- +- -+ -- U'
 -- -- -- -+ +- U'
 -+ +- -- +- -+ U
 -+ -- -+ +- +- U
 +- +- +- ++ +- U
 ++ -+ -- -+ -- U
 -+ -- ++ -- ++ U'
";2023-01-20 23:23:25;1:39.32
67;1:46.64;;" -- +- +- ++ -+ U
 -+ -+ ++ ++ ++ U'
 +- ++ -- -+ -+ U
 +- ++ -+ +- -- U
 -+ +- +- -+ +- U'
 ++ -- ++ +- -- U'
 -- +- +- ++ +- U'
";2023-01-20 23:25:46;1:46.64
68;1:39.27;;" +- -- -- -+ -+ U'
 -- +- ++ -+ ++ U'
 -+ +- -- -+ +- U'
 +- +- +- -+ -+ U'
 +- -- -+ -- ++ U
 +- +- -- ++ +- U'
 -- -+ ++ -- -- U
";2023-01-20 23:28:20;1:39.27
69;1:48.17;;" -- +- +- -+ +- U
 +- -+ -- -+ ++ U'
 -- -- -+ +- -+ U'
 -- +- -- ++ +- U
 +- -- -+ -- -+ U
 ++ -+ +- +- -- U'
 -- +- +- +- ++ U
";2023-01-20 23:31:19;1:48.17
70;2:07.82;;" +- +- +- -+ +- U'
 -+ -+ -+ +- -- U'
 -- +- -- ++ +- U
 -- -+ +- ++ -- U'
 -- ++ -+ +- -- U
 ++ -- -- +- -+ U
 -+ ++ -+ ++ ++ U'
";2023-01-20 23:33:53;2:07.82
71;1:50.89;;" ++ -- ++ +- -- U'
 -+ -- -- -- -- U'
 ++ +- +- -+ ++ U'
 -- +- ++ ++ -- U
 +- +- ++ ++ -- U
 -- ++ +- +- -- U
 +- -- -- ++ +- U'
";2023-01-20 23:37:12;1:50.89
72;2:08.43;;" ++ +- -+ +- +- U'
 ++ -- -+ +- +- U
 +- +- +- -- ++ U
 -+ +- +- +- +- U'
 +- -- +- +- ++ U'
 ++ -- -+ +- +- U
 -+ +- -- -+ -- U'
";2023-01-21 12:00:56;2:08.43
73;2:01.67;;" +- -+ -- ++ -+ U
 ++ ++ ++ -+ ++ U'
 -- -+ +- -- -+ U'
 +- ++ ++ +- +- U'
 -- -- -+ +- -+ U'
 ++ ++ ++ ++ -- U'
 -+ -- +- -+ +- U'
";2023-01-21 12:03:54;2:01.67
74;1:50.96;;" +- +- ++ +- ++ U'
 +- -+ -+ -- ++ U'
 ++ -+ -+ ++ -- U
 ++ -- -+ ++ ++ U
 +- +- ++ -+ -+ U
 -- +- ++ +- ++ U
 -- -- -+ -- ++ U
";2023-01-21 13:10:01;1:50.96
75;1:52.76;;" +- ++ -+ ++ ++ U
 +- ++ -- +- -- U'
 ++ -- -- -- ++ U
 ++ ++ -- -- -- U
 -+ -+ -+ +- -- U
 ++ +- ++ ++ +- U'
 ++ -+ -- -- -- U'
";2023-01-21 13:13:10;1:52.76
76;1:44.32;;" ++ -+ +- ++ ++ U'
 ++ -- -+ -+ +- U'
 -+ ++ -+ +- ++ U'
 ++ +- -+ -+ ++ U'
 +- -- +- -+ +- U
 ++ -- -+ -+ -- U
 -- ++ +- -- +- U
";2023-01-21 13:15:52;1:44.32
77;1:41.02;;" -- -+ +- +- ++ U'
 ++ -+ -+ -+ -+ U'
 -+ ++ -- +- ++ U
 -+ ++ -- -+ ++ U
 -- -+ +- +- -+ U
 +- ++ -+ +- ++ U'
 -+ +- -- +- -+ U
";2023-01-21 13:18:46;1:41.02
78;1:52.32;;" -+ ++ -+ ++ -+ U'
 -- ++ ++ ++ -- U'
 -+ +- +- ++ -- U
 ++ -+ -+ +- ++ U'
 -+ +- +- ++ +- U
 -- -+ ++ -- -- U
 +- ++ ++ -- -- U'
";2023-01-21 13:21:00;1:52.32
79;1:41.11;;" ++ ++ -+ -- ++ U
 +- ++ ++ +- ++ U
 -+ -- -+ -+ -- U
 ++ +- +- ++ +- U'
 ++ ++ +- -- -+ U
 -- -+ +- +- +- U'
 -+ ++ +- ++ +- U'
";2023-01-21 13:23:32;1:41.11
80;1:58.94;;" +- +- +- -- -+ U'
 -- +- -+ -- -+ U
 -- -+ ++ +- -- U
 ++ -+ ++ -- -- U'
 +- -- -- -+ +- U'
 -- -+ -+ ++ -+ U
 +- -+ +- -+ -+ U
";2023-01-21 13:26:10;1:58.94
81;1:47.21;;" -- ++ -+ -- -- U'
 ++ ++ ++ ++ -+ U'
 +- ++ -- ++ ++ U'
 +- +- ++ +- -- U
 +- ++ -+ -- -- U
 ++ ++ -+ -+ ++ U
 +- -- ++ ++ -+ U
";2023-01-21 13:30:04;1:47.21
82;1:39.98;;" +- +- ++ -+ -+ U'
 +- +- ++ -+ -+ U
 ++ +- -+ -+ +- U'
 -- -- ++ ++ -+ U
 -- +- -- +- ++ U
 +- ++ +- -+ +- U
 -+ ++ -+ +- ++ U
";2023-01-21 13:32:43;1:39.98
83;1:41.05;;" -- -+ ++ ++ -+ U'
 ++ -+ -- -- +- U'
 +- ++ -+ +- ++ U'
 ++ -+ ++ ++ -- U'
 -+ +- ++ -- -+ U
 +- ++ -+ -- +- U'
 +- +- -- +- -- U'
";2023-01-21 13:37:21;1:41.05
84;1:43.50;;" +- -- ++ ++ -+ U'
 ++ -+ -- -+ -- U
 +- -+ -- -- -+ U'
 ++ -- -+ ++ +- U'
 -- -+ +- -- -- U'
 +- +- ++ ++ -+ U'
 -- -- ++ -- -+ U'
";2023-01-21 13:40:13;1:43.50
85;1:56.03;;" ++ +- ++ -- ++ U'
 -+ -+ -+ -+ -+ U
 -- -- -+ +- +- U'
 ++ ++ ++ ++ -+ U'
 +- -+ -+ ++ -+ U
 -+ ++ +- -- +- U'
 +- -+ ++ -+ +- U'
";2023-01-21 13:49:56;1:56.03
86;1:45.32;;" +- +- -- -+ +- U'
 +- ++ -+ -- -+ U'
 -- -+ -+ ++ ++ U'
 ++ +- -+ +- +- U
 +- -+ ++ -- +- U'
 -- ++ +- -+ -+ U
 -+ +- -- ++ +- U'
";2023-01-21 13:55:00;1:45.32
87;2:06.54;;" +- ++ ++ ++ -+ U'
 -- ++ ++ ++ -+ U
 -+ +- +- -- ++ U'
 +- ++ ++ -- -- U
 ++ +- -- -+ -- U
 ++ -- -- -+ -- U'
 -+ -- -+ -- -- U
";2023-01-21 13:58:29;2:06.54
88;1:44.11;;" -+ -- -+ +- -- U
 -- ++ -- +- ++ U
 -- +- -+ +- +- U
 -+ -+ -+ ++ -- U
 ++ -- ++ +- +- U'
 +- +- +- -+ -- U'
 ++ +- +- -- -- U
";2023-01-21 14:01:56;1:44.11
89;1:47.15;;" -+ ++ +- -- ++ U'
 -+ -+ -+ -- ++ U'
 ++ -+ +- -+ ++ U
 +- ++ +- -- -+ U'
 +- -- +- -- -- U
 +- ++ -- +- +- U
 -+ -- +- ++ +- U'
";2023-01-21 14:05:17;1:47.15
90;1:46.30;;" +- +- -- -+ ++ U
 -- +- -+ -+ -+ U'
 -+ -+ -- -- -+ U
 -+ +- +- -- -- U
 -- +- +- -- -- U
 -+ +- ++ ++ -- U
 ++ -- ++ -+ -+ U'
";2023-01-21 14:08:16;1:46.30
91;1:46.07;;" -+ ++ ++ -+ -+ U'
 -+ -- +- +- ++ U'
 -- ++ -+ -- +- U'
 -- -+ -- -+ +- U'
 -+ +- +- +- ++ U
 ++ -- +- ++ -- U
 +- -+ +- -+ ++ U
";2023-01-21 14:31:49;1:46.07
92;1:42.52;;" -+ -+ -+ -- -- U
 ++ -+ +- -- ++ U
 ++ +- -- -- -- U
 ++ ++ +- +- ++ U'
 -+ +- ++ +- +- U'
 -+ +- +- ++ +- U'
 ++ +- -- -+ -- U
";2023-01-22 15:05:19;1:42.52
93;1:58.33;;" ++ -- ++ -- +- U
 +- +- -- -+ ++ U'
 -+ -- -- ++ +- U'
 ++ -+ +- +- -- U'
 -- ++ ++ -- -- U
 ++ -- -+ +- +- U
 ++ ++ ++ +- -- U'
";2023-01-22 15:07:44;1:58.33
94;2:05.84;;" -+ ++ -+ -- ++ U
 ++ +- -- +- ++ U
 ++ ++ -+ +- ++ U'
 ++ -+ -+ -+ -- U'
 +- -- -- ++ ++ U'
 +- -+ ++ +- -+ U
 -- +- -+ +- ++ U'
";2023-01-22 15:10:30;2:05.84
95;2:05.79+;;" -- -+ -+ +- ++ U'
 +- -- -- -- -- U'
 -+ -- ++ -- +- U
 ++ +- +- +- ++ U
 -+ -- ++ +- ++ U'
 +- +- ++ -+ ++ U
 ++ -+ -- -+ -+ U
";2023-01-22 15:13:24;2:03.79
96;1:36.43;;" -+ -+ -- ++ ++ U'
 +- -+ -+ ++ -- U'
 +- -+ +- -- -+ U
 +- -- -- ++ -+ U'
 -- -+ -- ++ +- U
 -+ -+ +- ++ ++ U'
 -- -- -- -- +- U'
";2023-01-22 15:16:10;1:36.43
97;1:40.84;;" -- +- -- -+ +- U
 ++ +- -+ ++ -+ U'
 -+ -- -+ ++ -+ U'
 -- -- ++ +- ++ U'
 ++ -- -- -+ -- U
 ++ -- -- -+ +- U
 -+ +- -- -- -+ U
";2023-01-22 15:18:27;1:40.84
