No.;Time;Comment;Scramble;Date;P.1
5110;2.23;;F' R' F' R' U2 R2 U' R U';2022-10-14 18:08:43;2.23
5111;2.32;;U' R2 U R2 U' F2 U' F R2;2022-10-14 18:09:39;2.32
5112;2.16;;U F' U2 F' U F2 R' F R';2022-10-14 18:09:57;2.16
5113;2.94;;U R' F2 R F' R F' U2 F' R2;2022-10-14 18:10:31;2.94
5114;2.39;;F2 U2 R2 U R2 U' F U' R2 F';2022-10-14 18:11:15;2.39
5115;2.12;;U' R F U F' R' U F' U';2022-10-14 18:12:14;2.12
5116;2.25;;F R U F' R' F2 U R' F';2022-10-14 18:12:36;2.25
5117;2.04;;R2 F U' R F R' U R' U2 R';2022-10-14 18:16:02;2.04
5118;2.14;;R' F2 R2 U' R' F' R F' R;2022-10-14 18:17:36;2.14
5119;2.45;;U2 F U F2 R2 F' R F2 U';2022-10-14 18:18:06;2.45
5120;2.41;;R' U2 F2 U' F2 R2 U F2 R2;2022-10-14 18:21:16;2.41
5121;4.48;;F R F' U2 R' F R F' R;2022-10-14 18:21:59;4.48
5122;2.73;;U2 R' U F' R U2 F2 U2 F';2022-10-14 18:24:33;2.73
5123;1.83;;R2 F U R F2 R' U' R U';2022-10-14 18:27:04;1.83
5124;2.48;;U F U2 R F2 R' U R2 F2 U;2022-10-14 18:27:26;2.48
5125;2.98;;F U' F2 U' R U2 R F2 U;2022-10-14 18:28:56;2.98
5126;2.17;;F' R' F U' F U' F2 U R';2022-10-14 18:29:37;2.17
5127;2.36;;U R2 F' R' U' R F' R F2;2022-10-14 18:30:13;2.36
5128;2.42;;F R2 F R2 F U F2 R F';2022-10-14 18:30:37;2.42
5129;2.63;;U R' U' F2 U' F U R' F';2022-10-14 18:30:54;2.63
5130;2.92;;F2 R2 U' R' U F2 R' U F';2022-10-14 18:31:17;2.92
5131;2.01;;F' R' U R U2 R2 F R' F2;2022-10-14 18:32:25;2.01
5132;2.33;;R' F U' F2 U' F U' F U' R';2022-10-16 13:43:11;2.33
5133;2.73;;F R' U R2 U R2 U R2 F';2022-10-16 13:43:34;2.73
5134;3.14;;U2 F2 R2 F U2 F R F2 U';2022-10-16 13:44:04;3.14
5135;2.45;;U2 F U' F R' U' R U2 F2;2022-10-16 13:44:51;2.45
5136;2.41;;U R2 U2 F' U2 F' U' F R2;2022-10-16 13:45:46;2.41
5137;2.23;;R2 U' F' U2 R F R2 F R2;2022-10-16 13:46:07;2.23
5138;2.22;;R F R2 F U F U R2 U';2022-10-16 13:46:27;2.22
5139;2.37;;U2 F' U' F' R2 U R' U' F';2022-10-16 13:46:51;2.37
5140;3.28;;U' F2 U R' F2 R' F2 R' U' F';2022-10-16 13:47:15;3.28
5141;1.92;;U' F' R U2 F R' U' F U2;2022-10-16 13:47:41;1.92
5142;1.90;;U2 R' U2 F2 R' F2 R2 U' F';2022-10-16 13:48:01;1.90
5143;5.52+;;F2 R' U F2 U F2 R' U' R2;2022-10-16 13:48:24;3.52
5144;1.84;;U F' R' F R F' R2 F U;2022-10-16 13:49:04;1.84
5145;2.13;;U2 F' R F' U' F' U R2 U';2022-10-16 13:49:29;2.13
5146;1.66;;R' F' R2 F R2 F U' F2 R';2022-10-16 13:49:57;1.66
5147;2.75;;U2 F' U' R2 F R U2 R U2 F';2022-10-16 13:50:22;2.75
5148;2.29;;F U R' U R' F U' F2 U F2;2022-10-16 13:51:13;2.29
5149;3.57;;F' R' U R2 U R2 F' R U;2022-10-16 13:51:40;3.57
5150;3.86;;F U F2 R F2 R' F U2 R2 F';2022-10-16 13:52:48;3.86
5151;4.06;;U' F2 U R' U R' F R U';2022-10-16 13:53:43;4.06
5152;1.54;;F R' U2 R U R' U2 R F' U;2022-10-16 13:54:44;1.54
5153;2.67;;R' U' F R' U2 F2 R2 U' R';2022-10-16 13:55:15;2.67
5154;2.67;;U R2 F' R2 U' R' U2 R2 U2;2022-10-16 13:55:39;2.67
5155;2.15;;F U' R2 F R' F' U R' F2;2022-10-16 13:56:20;2.15
5156;2.47;;R F R' F2 U' F U R2 F2 U';2022-10-16 13:57:00;2.47
5157;2.31;;R F U R' F2 R U2 R U' F';2022-10-16 13:57:26;2.31
5158;3.31;;U2 F' U' R U R2 U F R;2022-10-16 13:58:22;3.31
5159;2.51;;U2 F R F2 U F' U F R';2022-10-16 14:00:17;2.51
5160;1.82;;R' F2 R' U' F R2 U2 R' F';2022-10-16 14:00:58;1.82
5161;2.60;;R' U F' U R2 F' R2 F R' F2;2022-10-16 14:02:58;2.60
5162;2.84;;F2 R F' U' F2 U F R2 U;2022-10-16 14:03:32;2.84
5163;1.66;;R U' F' R F R2 U2 F R2;2022-10-16 14:04:11;1.66
5164;1.92;;F U2 F' U2 F R' F2 R F;2022-10-16 14:04:38;1.92
5165;2.29;;R2 F' U' R U2 F R' U R2;2022-10-16 14:05:12;2.29
5166;4.80+;;F2 R' F U2 R' U' F' R2 F2;2022-10-16 14:06:28;2.80
5167;2.69;;R F U' R2 U' F' U F' U';2022-10-16 20:44:36;2.69
5168;2.28;;R' U2 F R U2 R2 U' R' U F';2022-10-16 20:44:58;2.28
5169;3.14;;U' F2 U' F R2 F U' R F';2022-10-16 20:45:32;3.14
5170;2.30;;R F2 U' F' U2 F' U2 F2 U' R';2022-10-16 20:46:06;2.30
5171;3.45;;R' U' F' R' U2 F' R F' U2;2022-10-16 20:46:45;3.45
5172;2.39;;U' F2 U F' U' R F' R' U';2022-10-16 20:47:39;2.39
5173;1.68;;R' F' U' R U' F U2 F' U F';2022-10-16 20:48:42;1.68
5174;2.86;;U' F' U2 F R2 U' F2 U' R';2022-10-16 20:50:34;2.86
5175;2.12;;U F2 U F2 U R U' F2 R2 U;2022-10-16 20:51:03;2.12
5176;2.28;;R U' R' U F2 U R2 U2 F;2022-10-16 20:51:21;2.28
5177;2.17;;U2 R F U2 F R2 U2 F R;2022-10-16 20:52:18;2.17
5178;2.49;;U' R' U R2 F R' F' U F' R';2022-10-16 20:52:53;2.49
5179;2.91;;R' U2 F U' R F2 R' F U2 R';2022-10-16 20:53:16;2.91
5180;2.50;;R F' U2 F' R2 U' F2 U2 R2;2022-10-16 20:53:43;2.50
5181;2.27;;U R' U R2 U F' R2 U' F';2022-10-16 20:54:37;2.27
5182;1.52;;R2 U' F R' U F2 R U' F' R';2022-10-16 20:55:38;1.52
5183;2.51;;F' R' F U R' U R U2 R2;2022-10-16 20:56:20;2.51
5184;2.32;;U' R2 U' R U F' U F R2;2022-10-16 20:56:52;2.32
5185;0.99;;R' F' U' F U' R2 U F R';2022-10-16 20:59:38;0.99
5186;2.26;;R F2 U' R' U2 R U R' F';2022-10-16 21:03:24;2.26
5187;2.46;;U F' R' U2 F R U' F2 R2;2022-10-16 21:03:46;2.46
5188;2.08;;U F U2 R2 U' R F2 R F' R';2022-10-16 21:04:13;2.08
5189;2.19;;F' R2 F R' F' U' R U' R2;2022-10-16 21:04:32;2.19
5190;2.76;;R2 F U R2 F' R2 F R U';2022-10-16 21:05:15;2.76
5191;1.62;;R' U' F' U F' U2 F U F2;2022-10-16 21:05:38;1.62
5192;2.52;;R' F2 R' F2 R' F2 U F' U2 R';2022-10-16 21:05:56;2.52
5193;2.97;;R U R2 U' F' R' U2 F U;2022-10-16 21:06:16;2.97
5194;2.85;;R' U R2 F2 U2 F2 U' R2 U;2022-10-16 21:07:28;2.85
5195;1.55;;R2 F' R' U F2 U' F2 U' R2;2022-10-16 21:08:31;1.55
5196;2.24;;U R2 F2 R' F' R2 U F R2;2022-10-16 21:08:55;2.24
5197;2.48;;F R U' F2 U' F' R F2 U';2022-10-16 21:09:24;2.48
5198;1.12;;F R F2 R' U2 R F U' F';2022-10-16 21:10:09;1.12
5199;2.46;;R U' F2 U R' U2 F U2 F';2022-10-16 21:10:24;2.46
5200;1.97;;F' U R2 F R' U2 R' F U2;2022-10-16 21:11:32;1.97
5201;3.72;;U' F2 U' F U' R2 F R U';2022-10-16 21:11:49;3.72
5202;2.73;;F2 R' F' R2 U R' F R2 U' R;2022-10-17 09:25:48;2.73
5203;1.41;;F2 R U R' U' R F' U2 F';2022-10-17 18:18:27;1.41
5204;2.19;;R2 U' F2 U2 F' R F2 R2 U2;2022-10-17 18:19:19;2.19
5205;1.89;;U2 R2 F2 U' R F' R' U F;2022-10-17 18:19:48;1.89
5206;2.88;;R2 F2 R' U F R' U2 F2 R' U2;2022-10-17 18:20:26;2.88
5207;2.82;;U2 F U' R F2 U' R' U2 F2;2022-10-17 18:21:19;2.82
5208;2.45;;U' R2 F2 U' F U' F2 U2 F';2022-10-17 18:22:17;2.45
5209;1.57;;U' F U F' U2 F R' F' U';2022-10-17 18:23:49;1.57
5210;2.21;;R2 F2 U2 R' U R2 F2 U' F';2022-10-17 18:24:29;2.21
5211;2.45;;R U' R F' U2 R U2 R' F';2022-10-17 18:25:12;2.45
5212;2.10;;F' U' R' U' R F' R U' F;2022-10-17 18:25:35;2.10
5213;2.56;;R U2 F2 R' F U F U' F';2022-10-17 18:25:56;2.56
5214;1.95;;R F2 U' R F2 R U2 R2 F';2022-10-17 18:26:17;1.95
5215;1.76;;R2 U F' U2 R' F2 R' F' R2 U';2022-10-17 20:05:52;1.76
5216;3.64;;F U R' F' U F R' F' R';2022-10-17 20:06:11;3.64
5217;2.26;;U F U' F' U2 R F' R2 U;2022-10-17 20:07:15;2.26
5218;2.45;;F2 U R' F' U2 F U' R U;2022-10-17 20:08:03;2.45
5219;2.14;;F U2 R' F' U2 F2 R' U' F';2022-10-17 20:08:25;2.14
5220;2.55;;F2 R2 U F2 U' F R' F U;2022-10-17 20:08:41;2.55
5221;2.31;;F R' U' F' R U2 R2 F U2;2022-10-17 20:09:31;2.31
5222;1.72;;F U F2 R2 F' R U' R' U';2022-10-17 20:10:06;1.72
5223;2.05;;R' U R2 F2 U R2 U R F';2022-10-17 20:12:37;2.05
5224;1.98;;U2 F2 R' U F' R U2 R2 F2;2022-10-17 20:12:54;1.98
5225;2.54;;U2 R F2 U F' U R2 U' R';2022-10-17 20:13:13;2.54
5226;3.53;;U' F U' F' U2 R F2 R' F;2022-10-17 20:13:39;3.53
5227;2.11;;R' U2 F2 R' U' F2 U F2 R2;2022-10-17 20:14:07;2.11
5228;2.21;;U F' R F' R F2 R F' R2;2022-10-17 20:15:04;2.21
5229;2.25;;F' R2 F U2 R' U2 R F' R' F';2022-10-17 20:15:57;2.25
5230;2.83;;R' F' R U' R U' F R' U;2022-10-17 20:16:15;2.83
5231;2.39;;F' R2 U R' F2 R F U' F;2022-10-17 20:17:32;2.39
5232;3.12;;R U2 R2 U' R' U F2 R' U2;2022-10-17 20:18:05;3.12
5233;2.28;;F2 R' F R2 F R U F U';2022-10-17 20:19:40;2.28
5234;2.08;;F2 R F R2 F R' U2 F' R';2022-10-17 20:19:59;2.08
5235;2.22;;R2 F R' F R U F R2 U';2022-10-17 20:20:39;2.22
5236;1.28;;U R' F' R U2 F' U2 F U2 R';2022-10-17 20:21:30;1.28
5237;2.65;;R F2 U R' U F R2 F U';2022-10-17 20:23:06;2.65
5238;2.57;;R2 U R F' U2 R U F R';2022-10-17 20:24:41;2.57
5239;3.44;;R' U' R2 U' F2 U R' F' R;2022-10-17 20:26:05;3.44
5240;3.13;;R2 F R' U' F R U' R F2;2022-10-17 20:27:22;3.13
5241;1.49;;R U R' F R' F2 U' R' U';2022-10-17 20:27:44;1.49
5242;2.29;;F' R' F R2 F U' R2 U F';2022-10-17 20:28:28;2.29
5243;3.24;;R2 U2 R2 U R U2 F' R' U';2022-10-17 20:29:02;3.24
5244;2.58;;F' R U2 R F2 R2 F' U F';2022-10-17 20:29:27;2.58
5245;2.52;;F2 R2 F R2 F' R F2 U' R';2022-10-17 20:30:30;2.52
5246;2.22;;U2 F2 U' F' R2 U F U' R2;2022-10-17 20:30:55;2.22
5247;2.15;;R U2 R' U R' F R2 F R';2022-10-18 13:09:14;2.15
5248;1.63;;R' F' R' F2 R2 U' F' U2 F';2022-10-18 16:40:55;1.63
5249;1.53;;U' F2 R' F2 R' F U F2 U;2022-10-18 16:42:04;1.53
5250;2.42;;F U2 F U2 R' U' F U' R';2022-10-18 16:42:46;2.42
5251;2.59;;R F R2 U' F U2 F' U' R F';2022-10-18 16:44:14;2.59
5252;2.57;;F U2 F' R F2 U2 R' U F' U2;2022-10-18 16:44:38;2.57
5253;2.29;;F R' U' R2 F2 U R' U R' U';2022-10-18 16:45:07;2.29
5254;2.46;;F' U2 R2 F2 R' F U2 R' U2;2022-10-18 16:45:56;2.46
5255;2.38;;U F' U R2 F' R' F U2 F';2022-10-18 16:46:25;2.38
5256;3.42;;R' U F' U' R2 U' F R' F;2022-10-18 16:47:55;3.42
5257;2.54;;F2 R F2 R2 U' F' R U R';2022-10-18 16:48:47;2.54
5258;2.31;;U2 F2 R2 F R' U' R2 U' F;2022-10-18 16:49:09;2.31
5259;2.13;;R2 F2 R U2 F' R' U R2 F' U';2022-10-18 16:50:19;2.13
5260;2.61;;R2 U' R' U' R2 F2 R' U R;2022-10-18 16:50:49;2.61
5261;2.64;;F2 U R' F' U2 F R' U2 R;2022-10-18 16:51:54;2.64
5262;0.96;;R' F' R2 U' R U' R' U2 F';2022-10-18 16:52:30;0.96
5263;1.85;;R F' R' F U2 R2 U' R U2;2022-10-18 16:54:24;1.85
5264;2.81;;R U2 R' F R' F2 U2 R F2;2022-10-18 16:55:34;2.81
5265;4.23;;F2 U' R U F' R2 F R2 F2;2022-10-18 16:56:20;4.23
5266;1.96;;U' F' R' F U R' F' R2 F';2022-10-18 16:57:00;1.96
5267;2.28;;F R2 F' R' U2 F' R F2 U';2022-10-18 16:59:55;2.28
5268;1.88;;U F U' R U' R' F U F';2022-10-18 17:00:23;1.88
5269;2.78;;F2 U' R2 U R2 U F' U R2;2022-10-18 17:00:49;2.78
5270;2.31;;U F2 U' R U' R2 F' R U' F';2022-10-18 17:01:13;2.31
5271;2.89;;R U F R' F2 U F2 U' R' U';2022-10-18 17:01:38;2.89
5272;2.39;;F U2 F R2 F R U' F' U';2022-10-18 17:01:59;2.39
5273;2.54;;R U2 F' R U' R2 U' R2 F;2022-10-18 17:02:19;2.54
5274;2.55;;F R2 F2 R' F U' F2 R F';2022-10-18 17:02:45;2.55
5275;2.65;;R2 F' U F2 U R' F R2 U2;2022-10-18 17:03:10;2.65
5276;1.61;;F2 R2 U F R2 F R2 U2 R';2022-10-18 17:03:34;1.61
5277;3.10;;U F' R U2 F' R' F2 U F' U';2022-10-18 17:04:07;3.10
5278;2.51;;U' R2 F' R' U' R F' U F';2022-10-18 17:04:32;2.51
5279;3.00;;U F' R' U2 R' F U2 F R;2022-10-18 17:04:51;3.00
5280;2.27;;F R2 F U2 F2 U2 R' U' R;2022-10-18 17:05:14;2.27
5281;2.44;;U F' U' F2 R2 U' R U F';2022-10-18 17:05:33;2.44
5282;2.34;;U F R' U2 R2 F2 U2 F' U';2022-10-18 17:06:04;2.34
5283;2.00;;U2 R U2 F' R' U F2 R' F';2022-10-18 17:06:31;2.00
5284;2.24;;U R F R2 U R' U' F2 U2 F';2022-10-18 17:06:56;2.24
5285;1.75;;U' F' U F U' F U' R U2;2022-10-18 17:07:22;1.75
5286;1.46;;R U R U' R2 F' R U' F';2022-10-18 17:07:55;1.46
5287;2.44;;R F2 R' U2 R F2 R U2 F' U';2022-10-18 17:08:42;2.44
5288;1.95;;R' U2 F2 R F U2 R' F2 R';2022-10-18 17:09:11;1.95
5289;2.41;;U2 F' U' F' R2 U F' U2 R2;2022-10-18 17:09:45;2.41
5290;2.57;;R' F U F U2 R' U2 F2 R;2022-10-18 17:10:15;2.57
5291;1.59;;R2 F' U2 F' R F' R F' R2 F';2022-10-18 17:10:37;1.59
5292;2.55;;U' F U' F R U' R U' F2;2022-10-18 17:11:00;2.55
5293;2.18;;F U2 F' U' R F2 U' R U2;2022-10-18 17:11:33;2.18
5294;1.91;;F U R2 U' F' R2 F U2 R';2022-10-18 17:11:56;1.91
5295;3.91+;;U2 F U F2 R' U R' F U';2022-10-18 17:12:49;1.91
5296;1.58;;U' F' R U2 F2 R U F' R2;2022-10-18 17:13:18;1.58
5297;1.85;;U' F2 U' R U2 F R' U2 F';2022-10-18 17:13:57;1.85
5298;2.47;;F2 R U R U' R F' R2 F2;2022-10-18 17:14:45;2.47
5299;1.53;;U' F2 U F' U F' U F2 U2;2022-10-19 22:25:45;1.53
5300;1.35;;R' F' U2 F U' R U2 R U' R;2022-10-19 22:26:04;1.35
5301;1.80;;F2 R2 U R U' R2 F' R' F2;2022-10-19 22:28:25;1.80
5302;2.34;;F2 R2 U R' F U2 F2 R2 F';2022-10-19 22:29:48;2.34
5303;1.76;;U' F U' R U' R U' R' F2;2022-10-19 22:31:46;1.76
5304;1.94;;R' U' F U F U F' R' U;2022-10-19 22:32:13;1.94
5305;2.25;;F2 U2 F' R2 F R2 U' F2 R2;2022-10-19 22:33:13;2.25
5306;3.10;;U' R2 F' U F' U R U2 F';2022-10-19 22:34:52;3.10
5307;1.57;;F' U R2 U F' R2 F' U' R;2022-10-19 22:35:20;1.57
5308;1.80;;F' R U2 R2 F2 U' R U F';2022-10-19 22:35:44;1.80
5309;1.88;;U R F2 R' U2 R' U F R;2022-10-19 22:36:37;1.88
5310;2.06;;U' F2 U' R F2 U F' R U2;2022-10-19 22:36:59;2.06
5311;2.34;;R2 F U' R U2 F' R2 F2 R2;2022-10-19 22:37:44;2.34
5312;2.36;;U' F R2 U' F R2 F' U' R2;2022-10-19 22:38:19;2.36
5313;1.96;;U2 F2 R F' U2 R' U2 R' F';2022-10-19 22:38:46;1.96
5314;1.35;;F' R2 U F' R U2 F R' F2;2022-10-19 22:39:04;1.35
5315;1.64;;F2 R U2 F' U' F U2 R F2;2022-10-19 22:39:26;1.64
5316;2.82;;F' R' F' R' U2 R2 F R2 U';2022-10-19 22:42:32;2.82
5317;3.68;;F' U F' R2 U R' U R U F';2022-10-19 22:45:26;3.68
5318;3.53;;R F R F' U R' U2 F U' F';2022-10-19 22:46:00;3.53
5319;1.46;;F' R F' R' F2 R F R2 F2;2022-10-20 14:23:13;1.46
5320;2.47;;U2 R2 F U R' U F2 U F;2022-10-20 14:23:31;2.47
5321;2.26;;U F U2 R F' U2 F' R U2;2022-10-20 14:24:07;2.26
5322;2.25;;F2 R' F' R2 U F2 U F2 U';2022-10-20 14:24:50;2.25
5323;2.73;;R2 F' R2 F U' F U' R2 U R;2022-10-20 14:25:10;2.73
5324;1.83;;F' R U2 F' U R U2 R U;2022-10-20 14:25:59;1.83
5325;2.10;;U2 R F' R U R2 F2 U R' F2;2022-10-20 14:26:39;2.10
5326;2.26;;R' F2 U' F' R' F2 U R' F2 U';2022-10-20 14:26:56;2.26
5327;1.92;;U2 F U2 F' R F2 R F' R U2;2022-10-20 14:28:26;1.92
5328;3.06;;F2 R' U F R' F2 U F U;2022-10-20 14:29:13;3.06
5329;1.98;;R F' R2 F U' F2 R' F' R';2022-10-20 14:30:17;1.98
5330;2.49;;R' U R2 U R U2 F U F';2022-10-20 14:31:00;2.49
5331;2.35;;R' U2 F2 R F' U R U2 F;2022-10-20 14:31:22;2.35
5332;2.88;;U2 F' R2 U R' U R2 U2 R2;2022-10-20 14:32:00;2.88
5333;2.53;;F' U' R U2 R2 F2 U' F' U2;2022-10-20 14:32:18;2.53
5334;2.49;;R2 U' R U2 F2 R F2 U' R';2022-10-20 14:33:06;2.49
5335;3.59;;F U' R U' F U R2 U' F R2;2022-10-20 14:33:50;3.59
5336;2.56;;U2 R F2 R2 F' R F' U R2;2022-10-20 14:34:12;2.56
5337;1.85;;R' F' U2 R U R F2 U R;2022-10-20 14:34:43;1.85
5338;3.11;;F' R2 F2 U' F' R' F2 R2 U;2022-10-20 14:35:00;3.11
5339;2.40;;F2 U2 F' R F U2 R' U' F';2022-10-20 14:35:33;2.40
5340;2.28;;U F' R U F' U R2 F' R';2022-10-20 14:35:53;2.28
5341;1.90;;R U' R U R2 F R F' R2 F';2022-10-20 14:36:11;1.90
5342;2.50;;F' U R2 U R' F R2 U' R';2022-10-20 14:36:57;2.50
5343;2.34;;R U2 F' U2 R2 F' R2 U' R';2022-10-20 14:37:48;2.34
5344;2.58;;U F2 R' F R' F U F R' U';2022-10-20 14:38:06;2.58
5345;2.34;;F U2 F' R2 U2 R U' R U2;2022-10-20 14:38:48;2.34
5346;2.67;;U F' R' U F' R F' U F';2022-10-20 14:39:07;2.67
5347;2.44;;R' U' R2 U' F2 R2 U' F' U';2022-10-20 14:39:26;2.44
5348;2.28;;F2 U' F2 U F' R' U F R';2022-10-20 14:39:42;2.28
5349;1.64;;R F' U2 F' U' F R' F R';2022-10-20 14:40:10;1.64
5350;2.56;;R' U2 R F R' U R' U F2 R;2022-10-20 14:40:58;2.56
5351;2.00;;R U F' R' U' F2 R F' U2;2022-10-20 14:41:18;2.00
5352;1.85;;R' F U2 R' U F R2 F' U';2022-10-20 14:42:04;1.85
5353;4.13+;;F' U F R' F2 R2 U R' F;2022-10-20 14:42:32;2.13
5354;2.09;;R F2 R2 F' R2 F U' F U';2022-10-20 14:42:59;2.09
5355;2.14;;F U2 F U2 R2 U' F U2 R';2022-10-20 14:43:34;2.14
5356;2.14;;R U F2 R2 U' F R' U2 F;2022-10-20 14:43:52;2.14
5357;1.42;;R U' F2 U' F2 U R F R';2022-10-20 14:45:41;1.42
5358;2.70;;R F2 R U2 F' R2 F U F2;2022-10-20 14:46:00;2.70
5359;2.19;;R2 F2 U' R' U R2 U R2 F';2022-10-20 14:46:24;2.19
5360;2.03;;U R2 U' F R' F' U2 R F;2022-10-20 14:46:50;2.03
5361;2.10;;U2 R F2 R' F2 U R U F';2022-10-20 14:47:35;2.10
5362;2.06;;R2 F2 R U F U2 F R2 U2;2022-10-20 14:48:46;2.06
5363;2.67;;F' R2 U' F2 U F U2 F U;2022-10-20 14:49:10;2.67
5364;2.39;;F' R F2 U2 R' F R' U R;2022-10-20 14:49:50;2.39
5365;1.97;;U R' F' R F2 R' F U F R2;2022-10-20 14:50:09;1.97
5366;2.30;;R2 U R F U' R2 U F2 U';2022-10-20 14:50:24;2.30
5367;1.44;;R U2 R' F' U2 R U' R' U';2022-10-20 14:51:01;1.44
5368;2.17;;R F2 U R U' F U F U';2022-10-20 14:51:20;2.17
5369;1.33;;F' R' F2 R' F' U2 F R2 U';2022-10-20 14:52:26;1.33
5370;2.61;;R U2 F U' R F2 R F2 U';2022-10-20 14:53:59;2.61
5371;2.06;;F2 R' U R2 F' U' R2 U R';2022-10-20 14:54:22;2.06
5372;2.35;;U R U R F2 U2 F' U' R;2022-10-20 14:54:37;2.35
5373;2.37;;R F2 U' F U R U R2 U';2022-10-20 14:54:59;2.37
5374;2.22;;U2 R U F2 R' U F R2 F;2022-10-20 14:56:05;2.22
5375;2.06;;U2 F2 R2 F2 R' F' R2 U F;2022-10-20 14:56:23;2.06
5376;2.27;;R U2 R F2 U R F R' F';2022-10-20 14:56:52;2.27
5377;2.11;;R2 F U2 R' F2 R' U2 F' R;2022-10-20 14:57:55;2.11
5378;1.82;;U2 R2 U R2 F' R F2 R F';2022-10-20 14:59:05;1.82
5379;2.20;;R F U' R U2 F2 U' F' R';2022-10-20 15:01:19;2.20
5380;5.61;;F2 U2 R2 F' R' U R2 F' R' U2;2022-10-20 15:01:40;5.61
5381;1.86;;R2 U F2 R' U F' R' F2 R2 U2;2022-10-20 15:02:33;1.86
5382;1.80;;U' R2 U F' R2 F' R' U R';2022-10-20 15:02:54;1.80
5383;2.10;;R' U' R' F' U2 R U' R2 U';2022-10-20 15:03:28;2.10
5384;2.58;;F2 R F2 R2 U' F' R F U;2022-10-20 15:03:49;2.58
5385;2.85;;U' F' U2 F' U' F' R' F2 R2;2022-10-20 15:04:06;2.85
5386;2.46;;U R F' R U2 F U' R' U';2022-10-20 15:04:44;2.46
5387;2.66;;U' R' F R U2 R2 F' U' R2;2022-10-20 15:05:23;2.66
5388;2.79;;F R2 F' U' F2 U' F R' F2 R2;2022-10-20 15:05:45;2.79
5389;1.66;;U' R U' F R2 U R' U F';2022-10-20 15:06:11;1.66
5390;2.42;;F2 R2 U R' U R2 F U2 R';2022-10-20 15:07:13;2.42
5391;2.22;;F2 R' U' F' R U2 F' R' U2;2022-10-20 15:08:10;2.22
5392;2.81;;R2 U F2 U' R U F' R' U2;2022-10-20 15:08:24;2.81
5393;1.98;;R2 U F R' U R U' R' U';2022-10-20 15:08:50;1.98
5394;1.35;;U2 F2 U R' F' R2 F U' F2;2022-10-20 15:09:23;1.35
5395;1.73;;F2 R U R' U F R F2 R';2022-10-20 15:10:01;1.73
5396;3.66;;R U' F2 R F U F' R U;2022-10-20 15:18:14;3.66
5397;1.75;;F' R2 U' F R F2 R F' R';2022-10-20 15:18:44;1.75
5398;1.97;;R2 U2 F2 R' F' U F' U2 F';2022-10-20 15:19:01;1.97
5399;2.38;;R2 F R F' R' U' F' R U2;2022-10-20 15:19:18;2.38
5400;1.67;;F' U' F2 R2 F' R F2 U2 R';2022-10-20 15:19:44;1.67
5401;2.39;;F2 U2 R2 U R' F2 R U' F' R';2022-10-20 15:21:19;2.39
5402;2.75;;U2 F' U2 R F' R U2 F' R;2022-10-20 15:21:39;2.75
5403;2.52;;R' F2 R' F2 U F' R2 F2 R';2022-10-20 15:23:11;2.52
5404;2.41;;F U' F2 U R' F2 U F U;2022-10-20 15:23:38;2.41
5405;1.94;;U' R F' U2 R2 U2 R' F' U;2022-10-20 15:25:08;1.94
5406;2.67;;R U2 F' R' F2 R' U2 R U;2022-10-20 15:25:58;2.67
5407;2.92;;U R' U F U2 R' F U' F';2022-10-20 18:36:37;2.92
5408;2.03;;F R2 F U' F2 U2 R' U' F;2022-10-20 18:37:51;2.03
5409;1.00;;R U R' U R F' R' F2 R';2022-10-20 18:38:23;1.00
5410;2.44;;F U F2 U' R' U2 R U2 F2;2022-10-20 18:39:09;2.44
5411;1.61;;R2 F U' F2 U F R2 F R' F2;2022-10-20 18:40:42;1.61
5412;3.66;;U2 F R2 F' U F' U' R' U';2022-10-20 18:40:56;3.66
5413;2.00;;F U2 R F' R U R' F2 R2;2022-10-20 18:42:08;2.00
5414;1.69;;F2 R2 F' U2 F U2 R' U2 R';2022-10-20 18:42:48;1.69
5415;1.83;;R' F' U' F U' R U2 F U2;2022-10-20 18:43:05;1.83
5416;1.86;;U2 R' F' R' U2 F R' F R;2022-10-20 18:44:01;1.86
5417;2.03;;F2 U' R2 U2 R2 F' R' U' F2;2022-10-20 18:44:29;2.03
5418;2.73;;U F' R F2 U R' F2 R2 U';2022-10-20 18:44:51;2.73
5419;1.92;;F U2 F U F' U R2 U R F';2022-10-20 18:45:15;1.92
5420;1.37;;U' R' U' F R2 F R2 F2 R';2022-10-20 18:45:46;1.37
5421;1.90;;U' R2 U R' U2 R' U F' U;2022-10-20 18:46:36;1.90
5422;1.55;;U R2 U F' U2 F U2 R' F2 U';2022-10-20 18:48:55;1.55
5423;3.51;;F' U F' U F U2 F U2 R2;2022-10-20 18:49:40;3.51
5424;3.13;;R U' R2 F R' F R' U F2;2022-10-20 18:51:45;3.13
5425;2.85;;F' U2 F' U' R2 F R' F2 R U;2022-10-20 18:52:12;2.85
5426;2.35;;U' R2 F' U R2 U R2 U' F;2022-10-20 18:52:41;2.35
5427;3.63;;F2 R' U F2 R F' R2 F2 R';2022-10-20 18:53:01;3.63
5428;2.23;;R2 F R2 F' R F' R2 U R;2022-10-20 18:53:45;2.23
5429;2.53;;U F R2 U F' R U2 R' F;2022-10-20 18:54:41;2.53
5430;2.08;;U F' U2 F R2 F' U F U' F';2022-10-20 18:55:07;2.08
5431;1.91;;F2 U' R2 F2 U' F U' F R';2022-10-20 18:55:35;1.91
